,+/1,3P,3PA,AST,BLK,Date,FG,FGA,FT,FTA,Game_Id,ORB,Opponent,PF,PTS,STL,TOV,TRB,Team,minutes,name,opp_score,result,started,team_score
958,-7,0,0,0,0,10/30/2016,0,0,0,0,10/30/2016_Utah_LA Clippers,0,Utah,0,0,0,0,1,LA Clippers,2:24,Diamond Stone,75,winner,False,88
959,,,,,,10/30/2016,,,,,10/30/2016_Utah_LA Clippers,,Utah,,,,,,LA Clippers,DNP,Alan Anderson,75,winner,False,88
960,-4,2,8,1,1,10/30/2016,5,17,2,2,10/30/2016_Memphis_Washington,0,Memphis,2,14,2,1,3,Washington,39:49,Bradley Beal,112,loser,True,103
961,-10,0,0,1,0,10/30/2016,2,3,10,10,10/30/2016_Memphis_Washington,1,Memphis,4,14,0,0,12,Washington,37:47,Marcin Gortat,112,loser,True,103
962,+3,1,3,13,1,10/30/2016,8,19,5,5,10/30/2016_Memphis_Washington,0,Memphis,4,22,1,5,3,Washington,36:46,John Wall,112,loser,True,103
963,-7,0,5,0,0,10/30/2016,6,15,1,1,10/30/2016_Memphis_Washington,3,Memphis,2,13,1,0,4,Washington,36:09,Otto Porter,112,loser,True,103
964,-1,1,2,1,1,10/30/2016,5,8,0,0,10/30/2016_Memphis_Washington,0,Memphis,5,11,2,4,7,Washington,35:31,Markieff Morris,112,loser,True,103
965,-8,0,3,0,0,10/30/2016,4,9,0,1,10/30/2016_Memphis_Washington,1,Memphis,4,8,2,1,3,Washington,24:41,Andrew Nicholson,112,loser,False,103
966,-12,0,0,1,1,10/30/2016,1,4,1,2,10/30/2016_Memphis_Washington,0,Memphis,0,3,0,0,1,Washington,16:14,Trey Burke,112,loser,False,103
967,-3,1,2,1,0,10/30/2016,4,6,2,3,10/30/2016_Memphis_Washington,2,Memphis,1,11,0,0,5,Washington,15:51,Marcus Thornton,112,loser,False,103
968,-4,0,2,1,0,10/30/2016,2,4,1,1,10/30/2016_Memphis_Washington,1,Memphis,0,5,0,2,2,Washington,14:32,Kelly Oubre,112,loser,False,103
969,-1,0,0,0,0,10/30/2016,1,1,0,0,10/30/2016_Memphis_Washington,0,Memphis,1,2,0,1,0,Washington,4:50,Jason Smith,112,loser,False,103
970,+1,0,0,0,0,10/30/2016,0,0,0,0,10/30/2016_Memphis_Washington,0,Memphis,0,0,0,0,0,Washington,1:25,Tomas Satoransky,112,loser,False,103
971,+1,0,0,0,0,10/30/2016,0,0,0,0,10/30/2016_Memphis_Washington,0,Memphis,0,0,0,0,0,Washington,1:25,Sheldon McClellan,112,loser,False,103
972,,,,,,10/30/2016,,,,,10/30/2016_Memphis_Washington,,Memphis,,,,,,Washington,DNP,Daniel Ochefu,112,loser,False,103
973,+13,1,3,1,0,10/30/2016,3,6,0,0,10/30/2016_Washington_Memphis,2,Washington,5,7,2,1,6,Memphis,39:15,JaMychal Green,103,winner,True,112
974,+10,3,5,11,0,10/30/2016,8,19,5,5,10/30/2016_Washington_Memphis,1,Washington,2,24,0,5,3,Memphis,37:38,Mike Conley,103,winner,True,112
975,+3,1,5,2,0,10/30/2016,3,10,1,3,10/30/2016_Washington_Memphis,4,Washington,3,8,0,2,12,Memphis,33:57,James Ennis,103,winner,True,112
976,+22,4,6,1,1,10/30/2016,6,14,4,6,10/30/2016_Washington_Memphis,1,Washington,1,20,1,0,10,Memphis,29:01,Marc Gasol,103,winner,True,112
977,0,0,1,0,0,10/30/2016,1,4,2,2,10/30/2016_Washington_Memphis,1,Washington,3,4,0,2,5,Memphis,19:07,Jarell Martin,103,winner,True,112
978,+20,5,6,1,1,10/30/2016,5,6,3,4,10/30/2016_Washington_Memphis,0,Washington,2,18,1,0,2,Memphis,31:49,Vince Carter,103,winner,False,112
979,-7,1,4,3,0,10/30/2016,3,8,2,3,10/30/2016_Washington_Memphis,1,Washington,5,9,0,0,1,Memphis,29:33,Andrew Harrison,103,winner,False,112
980,-7,0,1,1,0,10/30/2016,10,16,2,3,10/30/2016_Washington_Memphis,1,Washington,3,22,3,4,8,Memphis,25:26,Zach Randolph,103,winner,False,112
981,-3,0,0,4,0,10/30/2016,0,5,0,0,10/30/2016_Washington_Memphis,0,Washington,1,0,2,0,0,Memphis,18:02,Wade Baldwin,103,winner,False,112
982,-3,0,0,0,0,10/30/2016,0,0,0,0,10/30/2016_Washington_Memphis,0,Washington,1,0,0,0,0,Memphis,0:36,Troy Williams,103,winner,False,112
983,-3,0,0,0,0,10/30/2016,0,0,0,0,10/30/2016_Washington_Memphis,0,Washington,0,0,0,0,0,Memphis,0:36,Deyonta Davis,103,winner,False,112
984,,,,,,10/30/2016,,,,,10/30/2016_Washington_Memphis,,Washington,,,,,,Memphis,DNP,Tony Allen,103,winner,False,112
985,,,,,,10/30/2016,,,,,10/30/2016_Washington_Memphis,,Washington,,,,,,Memphis,DNP,Troy Daniels,103,winner,False,112
986,-1,1,2,3,2,10/30/2016,9,18,1,2,10/30/2016_Miami_San Antonio,3,Miami,2,20,0,0,11,San Antonio,31:08,Pau Gasol,99,winner,True,106
987,+12,1,3,6,1,10/30/2016,8,16,10,12,10/30/2016_Miami_San Antonio,0,Miami,3,27,1,4,2,San Antonio,29:49,Kawhi Leonard,99,winner,True,106
988,-3,0,0,0,0,10/30/2016,3,7,2,2,10/30/2016_Miami_San Antonio,4,Miami,4,8,1,0,11,San Antonio,24:39,David Lee,99,winner,True,106
989,+1,1,1,4,1,10/30/2016,1,4,0,0,10/30/2016_Miami_San Antonio,0,Miami,3,3,0,3,2,San Antonio,22:02,Tony Parker,99,winner,True,106
990,+7,1,1,1,0,10/30/2016,2,3,0,0,10/30/2016_Miami_San Antonio,0,Miami,2,5,0,2,1,San Antonio,20:07,Kyle Anderson,99,winner,True,106
991,+1,0,1,2,0,10/30/2016,2,8,0,0,10/30/2016_Miami_San Antonio,2,Miami,3,4,2,5,6,San Antonio,27:30,Manu Ginobili,99,winner,False,106
992,+8,4,6,0,0,10/30/2016,6,10,2,2,10/30/2016_Miami_San Antonio,0,Miami,1,18,0,1,0,San Antonio,25:07,Patty Mills,99,winner,False,106
993,-1,0,1,3,0,10/30/2016,2,8,2,2,10/30/2016_Miami_San Antonio,0,Miami,1,6,0,0,2,San Antonio,25:04,Jonathon Simmons,99,winner,False,106
994,+7,2,3,0,1,10/30/2016,2,3,0,0,10/30/2016_Miami_San Antonio,1,Miami,2,6,0,0,1,San Antonio,17:18,Davis Bertans,99,winner,False,106
995,+6,0,0,1,0,10/30/2016,2,5,5,6,10/30/2016_Miami_San Antonio,4,Miami,4,9,0,0,8,San Antonio,16:25,Dewayne Dedmon,99,winner,False,106
996,-2,0,0,0,0,10/30/2016,0,0,0,0,10/30/2016_Miami_San Antonio,0,Miami,1,0,0,0,0,San Antonio,0:51,Nicolas Laprovittola,99,winner,False,106
997,,,,,,10/30/2016,,,,,10/30/2016_Miami_San Antonio,,Miami,,,,,,San Antonio,DNP,Bryn Forbes,99,winner,False,106
998,,,,,,10/30/2016,,,,,10/30/2016_Miami_San Antonio,,Miami,,,,,,San Antonio,DNP,Dejounte Murray,99,winner,False,106
999,-2,0,3,2,1,10/30/2016,7,15,4,5,10/30/2016_San Antonio_Miami,2,San Antonio,5,18,2,2,5,Miami,39:06,Justise Winslow,106,loser,True,99
1000,+7,0,0,1,4,10/30/2016,10,15,7,10,10/30/2016_San Antonio_Miami,1,San Antonio,2,27,1,1,15,Miami,34:56,Hassan Whiteside,106,loser,True,99
1001,+6,3,7,5,0,10/30/2016,9,17,4,6,10/30/2016_San Antonio_Miami,0,San Antonio,3,25,1,2,3,Miami,34:02,Goran Dragic,106,loser,True,99
1002,+1,2,3,3,1,10/30/2016,3,9,1,2,10/30/2016_San Antonio_Miami,0,San Antonio,3,9,1,6,2,Miami,33:26,Dion Waiters,106,loser,True,99
1003,0,2,5,4,0,10/30/2016,2,6,0,0,10/30/2016_San Antonio_Miami,0,San Antonio,2,6,0,0,5,Miami,25:13,Luke Babbitt,106,loser,True,99
1004,-16,0,1,3,0,10/30/2016,5,11,2,3,10/30/2016_San Antonio_Miami,0,San Antonio,4,12,0,1,0,Miami,30:23,Tyler Johnson,106,loser,False,99
1005,-12,0,1,0,0,10/30/2016,0,2,0,0,10/30/2016_San Antonio_Miami,0,San Antonio,2,0,0,0,0,Miami,16:11,Rodney McGruder,106,loser,False,99
1006,-7,0,0,1,0,10/30/2016,0,2,0,0,10/30/2016_San Antonio_Miami,0,San Antonio,1,0,1,0,2,Miami,14:05,James Johnson,106,loser,False,99
1007,-12,0,0,0,0,10/30/2016,1,3,0,0,10/30/2016_San Antonio_Miami,3,San Antonio,2,2,1,0,4,Miami,12:37,Willie Reed,106,loser,False,99
1008,,,,,,10/30/2016,,,,,10/30/2016_San Antonio_Miami,,San Antonio,,,,,,Miami,DNP,Derrick Williams,106,loser,False,99
1009,,,,,,10/30/2016,,,,,10/30/2016_San Antonio_Miami,,San Antonio,,,,,,Miami,DNP,Udonis Haslem,106,loser,False,99
1010,,,,,,10/30/2016,,,,,10/30/2016_San Antonio_Miami,,San Antonio,,,,,,Miami,DNP,Josh McRoberts,106,loser,False,99
1011,,,,,,10/30/2016,,,,,10/30/2016_San Antonio_Miami,,San Antonio,,,,,,Miami,DNP,Josh Richardson,106,loser,False,99
1012,-10,0,1,3,0,10/30/2016,7,10,6,9,10/30/2016_Oklahoma City_LA Lakers,1,Oklahoma City,4,20,3,2,9,LA Lakers,32:00,Julius Randle,113,loser,True,96
1013,-11,4,9,5,0,10/30/2016,7,20,2,2,10/30/2016_Oklahoma City_LA Lakers,1,Oklahoma City,1,20,2,3,5,LA Lakers,31:38,D'Angelo Russell,113,loser,True,96
1014,-17,3,10,1,0,10/30/2016,4,11,5,5,10/30/2016_Oklahoma City_LA Lakers,0,Oklahoma City,5,16,2,2,3,LA Lakers,30:14,Nick Young,113,loser,True,96
1015,-4,0,0,1,1,10/30/2016,4,5,0,0,10/30/2016_Oklahoma City_LA Lakers,3,Oklahoma City,1,8,0,3,5,LA Lakers,23:43,Timofey Mozgov,113,loser,True,96
1016,+7,0,2,3,1,10/30/2016,0,3,0,0,10/30/2016_Oklahoma City_LA Lakers,1,Oklahoma City,1,0,1,1,2,LA Lakers,22:07,Luol Deng,113,loser,True,96
1017,-13,0,3,2,0,10/30/2016,6,14,0,0,10/30/2016_Oklahoma City_LA Lakers,2,Oklahoma City,2,12,3,4,5,LA Lakers,28:44,Jordan Clarkson,113,loser,False,96
1018,-6,0,3,2,0,10/30/2016,3,10,3,4,10/30/2016_Oklahoma City_LA Lakers,1,Oklahoma City,1,9,1,1,5,LA Lakers,20:51,Brandon Ingram,113,loser,False,96
1019,-7,0,2,2,0,10/30/2016,2,7,3,4,10/30/2016_Oklahoma City_LA Lakers,0,Oklahoma City,1,7,1,2,1,LA Lakers,19:36,Lou Williams,113,loser,False,96
1020,-11,0,0,1,0,10/30/2016,1,2,0,0,10/30/2016_Oklahoma City_LA Lakers,1,Oklahoma City,0,2,1,1,2,LA Lakers,12:08,Larry Nance Jr.,113,loser,False,96
1021,+1,0,0,0,0,10/30/2016,1,2,0,0,10/30/2016_Oklahoma City_LA Lakers,1,Oklahoma City,2,2,0,1,4,LA Lakers,11:02,Tarik Black,113,loser,False,96
1022,-12,0,1,0,0,10/30/2016,0,1,0,0,10/30/2016_Oklahoma City_LA Lakers,0,Oklahoma City,0,0,0,1,0,LA Lakers,4:14,Jose Calderon,113,loser,False,96
1023,-2,0,1,0,0,10/30/2016,0,2,0,0,10/30/2016_Oklahoma City_LA Lakers,0,Oklahoma City,0,0,1,0,0,LA Lakers,3:43,Metta World Peace,113,loser,False,96
1024,,,,,,10/30/2016,,,,,10/30/2016_Oklahoma City_LA Lakers,,Oklahoma City,,,,,,LA Lakers,DNP,Marcelo Huertas,113,loser,False,96
1025,+25,3,7,4,0,10/30/2016,7,20,3,3,10/30/2016_LA Lakers_Oklahoma City,0,LA Lakers,3,20,1,3,1,Oklahoma City,38:22,Victor Oladipo,96,winner,True,113
1026,+9,5,6,16,1,10/30/2016,11,21,6,6,10/30/2016_LA Lakers_Oklahoma City,4,LA Lakers,3,33,1,7,11,Oklahoma City,33:39,Russell Westbrook,96,winner,True,113
1027,+9,0,3,3,1,10/30/2016,4,7,0,2,10/30/2016_LA Lakers_Oklahoma City,0,LA Lakers,0,8,1,0,5,Oklahoma City,30:03,Andre Roberson,96,winner,True,113
1028,+13,0,0,2,2,10/30/2016,6,12,2,2,10/30/2016_LA Lakers_Oklahoma City,3,LA Lakers,2,14,3,2,12,Oklahoma City,29:34,Steven Adams,96,winner,True,113
1029,-6,0,0,0,1,10/30/2016,0,1,0,0,10/30/2016_LA Lakers_Oklahoma City,0,LA Lakers,4,0,1,0,0,Oklahoma City,6:48,Domantas Sabonis,96,winner,True,113
1030,+8,0,5,0,1,10/30/2016,0,6,0,0,10/30/2016_LA Lakers_Oklahoma City,1,LA Lakers,2,0,1,2,6,Oklahoma City,25:41,Ersan Ilyasova,96,winner,False,113
1031,-1,0,1,0,0,10/30/2016,8,11,0,0,10/30/2016_LA Lakers_Oklahoma City,1,LA Lakers,2,16,0,2,6,Oklahoma City,21:56,Enes Kanter,96,winner,False,113
1032,+11,1,1,2,0,10/30/2016,2,6,0,1,10/30/2016_LA Lakers_Oklahoma City,0,LA Lakers,1,5,2,1,0,Oklahoma City,20:05,Semaj Christon,96,winner,False,113
1033,+5,0,1,0,0,10/30/2016,2,3,0,0,10/30/2016_LA Lakers_Oklahoma City,1,LA Lakers,3,4,1,2,2,Oklahoma City,18:11,Kyle Singler,96,winner,False,113
1034,+11,0,1,1,0,10/30/2016,1,2,0,0,10/30/2016_LA Lakers_Oklahoma City,0,LA Lakers,1,2,2,0,2,Oklahoma City,7:55,Joffrey Lauvergne,96,winner,False,113
1035,+1,0,1,1,0,10/30/2016,3,5,0,0,10/30/2016_LA Lakers_Oklahoma City,0,LA Lakers,1,6,1,0,0,Oklahoma City,5:57,Anthony Morrow,96,winner,False,113
1036,0,0,0,0,0,10/30/2016,1,1,3,3,10/30/2016_LA Lakers_Oklahoma City,0,LA Lakers,0,5,1,0,0,Oklahoma City,1:49,Alex Abrines,96,winner,False,113
1037,,,,,,10/30/2016,,,,,10/30/2016_LA Lakers_Oklahoma City,,LA Lakers,,,,,,Oklahoma City,DNP,Nick Collison,96,winner,False,113
1038,+14,0,6,2,1,10/30/2016,5,15,4,5,10/30/2016_Phoenix_Golden State,0,Phoenix,3,14,0,2,6,Golden State,40:03,Klay Thompson,100,winner,True,106
1039,+18,2,4,4,1,10/30/2016,10,16,15,16,10/30/2016_Phoenix_Golden State,0,Phoenix,2,37,4,4,4,Golden State,37:56,Kevin Durant,100,winner,True,106
1040,+8,0,4,9,3,10/30/2016,2,9,1,2,10/30/2016_Phoenix_Golden State,1,Phoenix,3,5,0,2,13,Golden State,37:47,Draymond Green,100,winner,True,106
1041,+2,5,8,3,0,10/30/2016,9,17,5,5,10/30/2016_Phoenix_Golden State,0,Phoenix,5,28,0,1,1,Golden State,34:13,Stephen Curry,100,winner,True,106
1042,-7,0,0,4,0,10/30/2016,1,5,3,3,10/30/2016_Phoenix_Golden State,4,Phoenix,1,5,0,3,10,Golden State,22:13,Zaza Pachulia,100,winner,True,106
1043,+4,0,3,4,0,10/30/2016,2,5,0,0,10/30/2016_Phoenix_Golden State,1,Phoenix,1,4,2,0,3,Golden State,28:04,Andre Iguodala,100,winner,False,106
1044,-9,1,3,0,0,10/30/2016,1,5,0,0,10/30/2016_Phoenix_Golden State,0,Phoenix,3,3,0,1,2,Golden State,15:53,Ian Clark,100,winner,False,106
1045,+2,0,0,1,0,10/30/2016,2,3,0,1,10/30/2016_Phoenix_Golden State,0,Phoenix,2,4,0,1,1,Golden State,13:36,Shaun Livingston,100,winner,False,106
1046,+2,0,1,0,0,10/30/2016,2,6,0,0,10/30/2016_Phoenix_Golden State,1,Phoenix,1,4,0,0,3,Golden State,7:36,David West,100,winner,False,106
1047,-4,0,0,0,0,10/30/2016,1,2,0,1,10/30/2016_Phoenix_Golden State,0,Phoenix,2,2,0,1,0,Golden State,2:40,Kevon Looney,100,winner,False,106
1048,,,,,,10/30/2016,,,,,10/30/2016_Phoenix_Golden State,,Phoenix,,,,,,Golden State,DNP,James Michael McAdoo,100,winner,False,106
1049,,,,,,10/30/2016,,,,,10/30/2016_Phoenix_Golden State,,Phoenix,,,,,,Golden State,DNP,Anderson Varejao,100,winner,False,106
1050,,,,,,10/30/2016,,,,,10/30/2016_Phoenix_Golden State,,Phoenix,,,,,,Golden State,DNP,JaVale McGee,100,winner,False,106
1051,-6,2,5,1,1,10/30/2016,10,21,4,4,10/30/2016_Golden State_Phoenix,3,Golden State,5,26,1,0,6,Phoenix,36:45,T.J. Warren,106,loser,True,100
1052,-6,1,3,6,0,10/30/2016,7,11,6,9,10/30/2016_Golden State_Phoenix,0,Golden State,2,21,1,0,5,Phoenix,35:36,Eric Bledsoe,106,loser,True,100
1053,-10,1,4,2,1,10/30/2016,3,12,0,0,10/30/2016_Golden State_Phoenix,0,Golden State,0,7,0,2,0,Phoenix,28:19,Devin Booker,106,loser,True,100
1054,-10,0,0,1,0,10/30/2016,3,5,2,4,10/30/2016_Golden State_Phoenix,3,Golden State,3,8,0,2,18,Phoenix,28:15,Tyson Chandler,106,loser,True,100
1055,-6,2,4,3,1,10/30/2016,3,7,1,2,10/30/2016_Golden State_Phoenix,1,Golden State,4,9,3,2,2,Phoenix,27:04,Jared Dudley,106,loser,True,100
1056,+6,1,3,3,0,10/30/2016,3,12,2,2,10/30/2016_Golden State_Phoenix,1,Golden State,3,9,2,3,1,Phoenix,25:38,Brandon Knight,106,loser,False,100
1057,+3,0,0,1,3,10/30/2016,2,7,2,2,10/30/2016_Golden State_Phoenix,1,Golden State,4,6,1,0,8,Phoenix,18:28,Alex Len,106,loser,False,100
1058,+1,0,0,2,0,10/30/2016,3,6,1,2,10/30/2016_Golden State_Phoenix,1,Golden State,0,7,0,0,3,Phoenix,14:39,Leandro Barbosa,106,loser,False,100
1059,+1,1,1,0,0,10/30/2016,3,6,0,0,10/30/2016_Golden State_Phoenix,1,Golden State,3,7,2,1,4,Phoenix,13:52,Marquese Chriss,106,loser,False,100
1060,+4,0,1,0,0,10/30/2016,0,1,0,0,10/30/2016_Golden State_Phoenix,0,Golden State,1,0,0,1,3,Phoenix,7:48,P.J. Tucker,106,loser,False,100
1061,-4,0,2,0,0,10/30/2016,0,2,0,0,10/30/2016_Golden State_Phoenix,0,Golden State,1,0,0,0,0,Phoenix,3:23,Dragan Bender,106,loser,False,100
1062,-3,0,0,0,0,10/30/2016,0,0,0,0,10/30/2016_Golden State_Phoenix,0,Golden State,0,0,0,0,0,Phoenix,0:13,Tyler Ulis,106,loser,False,100
1063,,,,,,10/30/2016,,,,,10/30/2016_Golden State_Phoenix,,Golden State,,,,,,Phoenix,DNP,Alan Williams,106,loser,False,100
1064,-5,1,5,1,1,10/31/2016,6,16,1,3,10/31/2016_Atlanta_Sacramento,2,Atlanta,5,14,0,4,12,Sacramento,31:43,DeMarcus Cousins,106,loser,True,95
1065,0,1,2,5,0,10/31/2016,8,13,5,7,10/31/2016_Atlanta_Sacramento,0,Atlanta,5,22,2,2,3,Sacramento,31:03,Rudy Gay,106,loser,True,95
1066,-3,0,0,2,0,10/31/2016,3,3,3,3,10/31/2016_Atlanta_Sacramento,0,Atlanta,3,9,1,1,2,Sacramento,25:26,Arron Afflalo,106,loser,True,95
1067,+10,0,0,3,2,10/31/2016,2,5,0,0,10/31/2016_Atlanta_Sacramento,1,Atlanta,4,4,2,4,8,Sacramento,24:47,Kosta Koufos,106,loser,True,95
1068,-4,1,1,6,0,10/31/2016,3,5,1,2,10/31/2016_Atlanta_Sacramento,1,Atlanta,3,8,3,1,2,Sacramento,23:08,Ty Lawson,106,loser,True,95
1069,-23,4,8,3,0,10/31/2016,4,9,2,2,10/31/2016_Atlanta_Sacramento,0,Atlanta,4,14,1,4,5,Sacramento,27:45,Matt Barnes,106,loser,False,95
1070,-9,1,2,1,1,10/31/2016,5,11,1,2,10/31/2016_Atlanta_Sacramento,1,Atlanta,3,12,0,0,2,Sacramento,25:40,Ben McLemore,106,loser,False,95
1071,-7,1,2,3,1,10/31/2016,4,8,0,0,10/31/2016_Atlanta_Sacramento,0,Atlanta,3,9,0,1,2,Sacramento,24:52,Garrett Temple,106,loser,False,95
1072,-10,1,3,1,0,10/31/2016,1,3,0,0,10/31/2016_Atlanta_Sacramento,0,Atlanta,1,3,0,1,1,Sacramento,13:41,Anthony Tolliver,106,loser,False,95
1073,-4,0,0,1,1,10/31/2016,0,2,0,0,10/31/2016_Atlanta_Sacramento,1,Atlanta,3,0,1,1,1,Sacramento,11:55,Willie Cauley-Stein,106,loser,False,95
1074,,,,,,10/31/2016,,,,,10/31/2016_Atlanta_Sacramento,,Atlanta,,,,,,Sacramento,DNP,Darren Collison,106,loser,False,95
1075,,,,,,10/31/2016,,,,,10/31/2016_Atlanta_Sacramento,,Atlanta,,,,,,Sacramento,DNP,Malachi Richardson,106,loser,False,95
1076,,,,,,10/31/2016,,,,,10/31/2016_Atlanta_Sacramento,,Atlanta,,,,,,Sacramento,DNP,Skal Labissiere,106,loser,False,95
1077,0,5,8,0,0,10/31/2016,6,11,0,0,10/31/2016_Sacramento_Atlanta,0,Sacramento,1,17,1,2,0,Atlanta,32:14,Kyle Korver,95,winner,True,106
1078,+11,2,5,5,0,10/31/2016,5,14,5,6,10/31/2016_Sacramento_Atlanta,1,Sacramento,0,17,0,1,3,Atlanta,32:00,Dennis Schroder,95,winner,True,106
1079,+12,0,1,8,1,10/31/2016,5,14,3,4,10/31/2016_Sacramento_Atlanta,5,Sacramento,4,13,3,4,13,Atlanta,31:41,Paul Millsap,95,winner,True,106
1080,+9,0,0,1,4,10/31/2016,5,9,8,20,10/31/2016_Sacramento_Atlanta,7,Sacramento,5,18,0,2,11,Atlanta,30:05,Dwight Howard,95,winner,True,106
1081,-3,1,5,1,1,10/31/2016,3,9,4,4,10/31/2016_Sacramento_Atlanta,0,Sacramento,3,11,3,0,2,Atlanta,28:09,Kent Bazemore,95,winner,True,106
1082,+20,0,2,3,0,10/31/2016,2,5,0,0,10/31/2016_Sacramento_Atlanta,1,Sacramento,1,4,4,2,7,Atlanta,23:48,Thabo Sefolosha,95,winner,False,106
1083,+3,0,1,0,0,10/31/2016,2,4,6,8,10/31/2016_Sacramento_Atlanta,2,Sacramento,1,10,0,0,2,Atlanta,20:16,Mike Muscala,95,winner,False,106
1084,0,2,4,4,0,10/31/2016,2,6,0,0,10/31/2016_Sacramento_Atlanta,0,Sacramento,3,6,0,0,2,Atlanta,16:00,Malcolm Delaney,95,winner,False,106
1085,+1,1,1,2,0,10/31/2016,1,1,2,2,10/31/2016_Sacramento_Atlanta,0,Sacramento,1,5,0,1,1,Atlanta,13:10,Kris Humphries,95,winner,False,106
1086,+2,0,3,0,0,10/31/2016,2,6,1,3,10/31/2016_Sacramento_Atlanta,1,Sacramento,1,5,0,1,2,Atlanta,12:37,Tim Hardaway,95,winner,False,106
1087,,,,,,10/31/2016,,,,,10/31/2016_Sacramento_Atlanta,,Sacramento,,,,,,Atlanta,DNP,DeAndre' Bembry,95,winner,False,106
1088,,,,,,10/31/2016,,,,,10/31/2016_Sacramento_Atlanta,,Sacramento,,,,,,Atlanta,DNP,Taurean Waller-Prince,95,winner,False,106
1089,,,,,,10/31/2016,,,,,10/31/2016_Sacramento_Atlanta,,Sacramento,,,,,,Atlanta,DNP,Ryan Kelly,95,winner,False,106
1090,+11,1,3,4,1,10/31/2016,5,13,1,1,10/31/2016_Brooklyn_Chicago,0,Brooklyn,3,12,3,5,3,Chicago,28:45,Dwyane Wade,88,winner,True,118
1091,+24,2,3,2,0,10/31/2016,6,10,8,9,10/31/2016_Brooklyn_Chicago,1,Brooklyn,3,22,0,1,6,Chicago,27:17,Jimmy Butler,88,winner,True,118
1092,+22,0,1,4,1,10/31/2016,5,8,0,0,10/31/2016_Brooklyn_Chicago,1,Brooklyn,2,10,2,3,4,Chicago,25:27,Rajon Rondo,88,winner,True,118
1093,+23,0,0,0,1,10/31/2016,7,9,0,0,10/31/2016_Brooklyn_Chicago,2,Brooklyn,3,14,1,2,11,Chicago,24:39,Taj Gibson,88,winner,True,118
1094,+12,0,0,2,2,10/31/2016,1,5,2,2,10/31/2016_Brooklyn_Chicago,2,Brooklyn,1,4,0,0,5,Chicago,19:25,Robin Lopez,88,winner,True,118
1095,+19,4,10,3,3,10/31/2016,6,14,0,0,10/31/2016_Brooklyn_Chicago,1,Brooklyn,1,16,0,3,10,Chicago,24:58,Nikola Mirotic,88,winner,False,118
1096,+21,0,3,3,0,10/31/2016,4,10,4,4,10/31/2016_Brooklyn_Chicago,0,Brooklyn,2,12,0,1,3,Chicago,24:10,Doug McDermott,88,winner,False,118
1097,+9,0,0,1,0,10/31/2016,2,4,0,0,10/31/2016_Brooklyn_Chicago,2,Brooklyn,3,4,0,1,7,Chicago,22:33,Cristiano Felicio,88,winner,False,118
1098,+8,3,4,6,0,10/31/2016,5,7,2,2,10/31/2016_Brooklyn_Chicago,1,Brooklyn,2,15,1,0,3,Chicago,22:01,Isaiah Canaan,88,winner,False,118
1099,+5,1,3,0,1,10/31/2016,1,3,0,0,10/31/2016_Brooklyn_Chicago,0,Brooklyn,1,3,0,0,0,Chicago,7:01,Denzel Valentine,88,winner,False,118
1100,+2,0,0,0,0,10/31/2016,0,1,0,0,10/31/2016_Brooklyn_Chicago,0,Brooklyn,1,0,1,2,2,Chicago,4:55,Michael Carter-Williams,88,winner,False,118
1101,-3,0,0,0,0,10/31/2016,3,4,0,0,10/31/2016_Brooklyn_Chicago,2,Brooklyn,0,6,0,1,2,Chicago,4:25,Bobby Portis,88,winner,False,118
1102,-3,0,0,1,0,10/31/2016,0,1,0,0,10/31/2016_Brooklyn_Chicago,1,Brooklyn,0,0,1,0,2,Chicago,4:25,Paul Zipser,88,winner,False,118
1103,-23,0,0,3,1,10/31/2016,1,7,0,0,10/31/2016_Chicago_Brooklyn,1,Chicago,1,2,0,2,3,Brooklyn,30:12,Rondae Hollis-Jefferson,118,loser,True,88
1104,-15,1,2,4,0,10/31/2016,6,10,1,2,10/31/2016_Chicago_Brooklyn,0,Chicago,0,14,4,3,2,Brooklyn,23:55,Jeremy Lin,118,loser,True,88
1105,-13,0,1,0,1,10/31/2016,5,11,3,3,10/31/2016_Chicago_Brooklyn,2,Chicago,2,13,0,1,2,Brooklyn,21:48,Brook Lopez,118,loser,True,88
1106,-10,2,4,1,0,10/31/2016,5,11,3,4,10/31/2016_Chicago_Brooklyn,2,Chicago,1,15,0,1,3,Brooklyn,20:45,Bojan Bogdanovic,118,loser,True,88
1107,-8,0,2,0,0,10/31/2016,2,7,1,2,10/31/2016_Chicago_Brooklyn,2,Chicago,0,5,3,1,8,Brooklyn,19:15,Trevor Booker,118,loser,True,88
1108,-4,0,6,0,0,10/31/2016,3,13,7,7,10/31/2016_Chicago_Brooklyn,0,Chicago,1,13,1,1,2,Brooklyn,25:09,Sean Kilpatrick,118,loser,False,88
1109,-22,1,5,1,0,10/31/2016,4,8,0,1,10/31/2016_Chicago_Brooklyn,0,Chicago,3,9,1,1,2,Brooklyn,22:50,Joe Harris,118,loser,False,88
1110,-16,0,2,2,0,10/31/2016,3,11,0,0,10/31/2016_Chicago_Brooklyn,2,Chicago,3,6,0,5,4,Brooklyn,21:09,Isaiah Whitehead,118,loser,False,88
1111,-19,0,2,0,1,10/31/2016,0,4,0,0,10/31/2016_Chicago_Brooklyn,2,Chicago,0,0,1,0,7,Brooklyn,16:41,Justin Hamilton,118,loser,False,88
