,3P,3PA,AST,BLK,FG,FGA,FT,FTA,ORB,PF,PTS,STL,TOV,TRB,is_Home,Team_Win,Team,opp_TRB,opp_3P,opp_3PA,opp_AST,opp_BLK,opp_FG,opp_FGA,opp_FT,opp_FTA,opp_PTS,opp_ORB,opp_STL,opp_PF,opp_TOV,opponent,Game_Id
372,8.0,18.0,27.0,6.0,43.0,93.0,17.0,22.0,20.0,24.0,111.0,7.0,14.0,53.0,0,1,Milwaukee,36.0,5.0,15.0,21.0,7.0,36.0,84.0,23.0,26.0,100.0,8.0,11.0,20.0,14.0,Washington,11/22/2014_Milwaukee_Washington
373,5.0,15.0,21.0,7.0,36.0,84.0,23.0,26.0,8.0,20.0,100.0,11.0,14.0,36.0,1,0,Washington,53.0,8.0,18.0,27.0,6.0,43.0,93.0,17.0,22.0,111.0,20.0,7.0,24.0,14.0,Milwaukee,11/22/2014_Milwaukee_Washington
374,8.0,26.0,24.0,2.0,40.0,81.0,25.0,30.0,14.0,19.0,113.0,4.0,18.0,50.0,0,1,Minnesota,37.0,6.0,17.0,23.0,7.0,37.0,90.0,21.0,27.0,101.0,15.0,10.0,24.0,10.0,Sacramento,11/22/2014_Minnesota_Sacramento
375,6.0,17.0,23.0,7.0,37.0,90.0,21.0,27.0,15.0,24.0,101.0,10.0,10.0,37.0,1,0,Sacramento,50.0,8.0,26.0,24.0,2.0,40.0,81.0,25.0,30.0,113.0,14.0,4.0,19.0,18.0,Minnesota,11/22/2014_Minnesota_Sacramento
376,8.0,26.0,13.0,1.0,30.0,75.0,15.0,25.0,10.0,21.0,83.0,8.0,18.0,36.0,0,0,New York,40.0,6.0,17.0,15.0,2.0,33.0,66.0,19.0,21.0,91.0,6.0,7.0,22.0,18.0,Philadelphia,11/22/2014_New York_Philadelphia
377,6.0,17.0,15.0,2.0,33.0,66.0,19.0,21.0,6.0,22.0,91.0,7.0,18.0,40.0,1,1,Philadelphia,36.0,8.0,26.0,13.0,1.0,30.0,75.0,15.0,25.0,83.0,10.0,8.0,21.0,18.0,New York,11/22/2014_New York_Philadelphia
378,12.0,26.0,17.0,5.0,37.0,71.0,13.0,18.0,7.0,20.0,99.0,7.0,16.0,33.0,0,1,Orlando,44.0,3.0,16.0,18.0,2.0,35.0,78.0,19.0,27.0,92.0,18.0,10.0,20.0,14.0,Miami,11/22/2014_Orlando_Miami
379,3.0,16.0,18.0,2.0,35.0,78.0,19.0,27.0,18.0,20.0,92.0,10.0,14.0,44.0,1,0,Miami,33.0,12.0,26.0,17.0,5.0,37.0,71.0,13.0,18.0,99.0,7.0,7.0,20.0,16.0,Orlando,11/22/2014_Orlando_Miami
380,9.0,27.0,24.0,5.0,34.0,91.0,10.0,10.0,13.0,14.0,87.0,5.0,11.0,44.0,0,0,San Antonio,48.0,8.0,21.0,29.0,9.0,41.0,79.0,9.0,11.0,99.0,6.0,7.0,9.0,14.0,Brooklyn,11/22/2014_San Antonio_Brooklyn
381,8.0,21.0,29.0,9.0,41.0,79.0,9.0,11.0,6.0,9.0,99.0,7.0,14.0,48.0,1,1,Brooklyn,44.0,9.0,27.0,24.0,5.0,34.0,91.0,10.0,10.0,87.0,13.0,5.0,14.0,11.0,San Antonio,11/22/2014_San Antonio_Brooklyn
382,4.0,17.0,19.0,7.0,42.0,93.0,18.0,22.0,18.0,22.0,106.0,11.0,9.0,44.0,0,1,Utah,42.0,5.0,14.0,15.0,8.0,33.0,71.0,23.0,29.0,94.0,11.0,6.0,25.0,18.0,New Orleans,11/22/2014_Utah_New Orleans
383,5.0,14.0,15.0,8.0,33.0,71.0,23.0,29.0,11.0,25.0,94.0,6.0,18.0,42.0,1,0,New Orleans,44.0,4.0,17.0,19.0,7.0,42.0,93.0,18.0,22.0,106.0,18.0,11.0,22.0,9.0,Utah,11/22/2014_Utah_New Orleans
384,7.0,19.0,20.0,3.0,37.0,86.0,13.0,15.0,10.0,13.0,94.0,7.0,16.0,55.0,0,1,Boston,46.0,5.0,23.0,17.0,1.0,37.0,95.0,9.0,12.0,88.0,12.0,12.0,15.0,8.0,Portland,11/23/2014_Boston_Portland
385,5.0,23.0,17.0,1.0,37.0,95.0,9.0,12.0,12.0,15.0,88.0,12.0,8.0,46.0,1,0,Portland,55.0,7.0,19.0,20.0,3.0,37.0,86.0,13.0,15.0,94.0,10.0,7.0,13.0,16.0,Boston,11/23/2014_Boston_Portland
386,10.0,37.0,20.0,2.0,34.0,90.0,23.0,38.0,14.0,28.0,101.0,7.0,16.0,57.0,0,1,LA Lakers,50.0,3.0,24.0,15.0,6.0,33.0,89.0,25.0,34.0,94.0,9.0,10.0,28.0,13.0,Denver,11/23/2014_LA Lakers_Denver
387,3.0,24.0,15.0,6.0,33.0,89.0,25.0,34.0,9.0,28.0,94.0,10.0,13.0,50.0,1,0,Denver,57.0,10.0,37.0,20.0,2.0,34.0,90.0,23.0,38.0,101.0,14.0,7.0,28.0,16.0,LA Lakers,11/23/2014_LA Lakers_Denver
388,7.0,25.0,14.0,1.0,32.0,77.0,20.0,28.0,5.0,27.0,91.0,10.0,10.0,32.0,0,0,Memphis,52.0,7.0,21.0,20.0,3.0,42.0,85.0,16.0,23.0,107.0,12.0,3.0,21.0,17.0,LA Clippers,11/23/2014_Memphis_LA Clippers
389,7.0,21.0,20.0,3.0,42.0,85.0,16.0,23.0,12.0,21.0,107.0,3.0,17.0,52.0,1,1,LA Clippers,32.0,7.0,25.0,14.0,1.0,32.0,77.0,20.0,28.0,91.0,5.0,10.0,27.0,10.0,Memphis,11/23/2014_Memphis_LA Clippers
390,7.0,21.0,18.0,1.0,37.0,79.0,12.0,16.0,5.0,19.0,93.0,9.0,11.0,33.0,0,0,Miami,36.0,11.0,23.0,19.0,5.0,33.0,66.0,17.0,19.0,94.0,3.0,4.0,16.0,16.0,Charlotte,11/23/2014_Miami_Charlotte
391,11.0,23.0,19.0,5.0,33.0,66.0,17.0,19.0,3.0,16.0,94.0,4.0,16.0,36.0,1,1,Charlotte,33.0,7.0,21.0,18.0,1.0,37.0,79.0,12.0,16.0,93.0,5.0,9.0,19.0,11.0,Miami,11/23/2014_Miami_Charlotte
392,7.0,25.0,26.0,8.0,33.0,93.0,18.0,24.0,13.0,18.0,91.0,7.0,9.0,52.0,0,1,Oklahoma City,57.0,3.0,17.0,13.0,12.0,32.0,90.0,19.0,27.0,86.0,13.0,3.0,23.0,11.0,Golden State,11/23/2014_Oklahoma City_Golden State
393,3.0,17.0,13.0,12.0,32.0,90.0,19.0,27.0,13.0,23.0,86.0,3.0,11.0,57.0,1,0,Golden State,52.0,7.0,25.0,26.0,8.0,33.0,93.0,18.0,24.0,91.0,13.0,7.0,18.0,9.0,Oklahoma City,11/23/2014_Oklahoma City_Golden State
394,15.0,32.0,28.0,2.0,45.0,88.0,8.0,10.0,8.0,24.0,113.0,2.0,8.0,43.0,0,1,Charlotte,33.0,2.0,20.0,21.0,4.0,31.0,75.0,28.0,35.0,92.0,5.0,6.0,17.0,5.0,LA Clippers,11/24/2014_Charlotte_LA Clippers
395,2.0,20.0,21.0,4.0,31.0,75.0,28.0,35.0,5.0,17.0,92.0,6.0,5.0,33.0,1,0,LA Clippers,43.0,15.0,32.0,28.0,2.0,45.0,88.0,8.0,10.0,113.0,8.0,2.0,24.0,8.0,Charlotte,11/24/2014_Charlotte_LA Clippers
396,5.0,17.0,14.0,3.0,29.0,80.0,11.0,15.0,13.0,17.0,74.0,5.0,17.0,40.0,0,0,Cleveland,44.0,6.0,16.0,30.0,9.0,42.0,81.0,16.0,22.0,106.0,12.0,14.0,23.0,12.0,Orlando,11/24/2014_Cleveland_Orlando
397,6.0,16.0,30.0,9.0,42.0,81.0,16.0,22.0,12.0,23.0,106.0,14.0,12.0,44.0,1,1,Orlando,40.0,5.0,17.0,14.0,3.0,29.0,80.0,11.0,15.0,74.0,13.0,5.0,17.0,17.0,Cleveland,11/24/2014_Cleveland_Orlando
398,13.0,26.0,20.0,4.0,37.0,77.0,24.0,36.0,8.0,21.0,111.0,6.0,12.0,44.0,0,1,Dallas,37.0,8.0,24.0,21.0,6.0,40.0,80.0,12.0,21.0,100.0,6.0,6.0,28.0,12.0,Indiana,11/24/2014_Dallas_Indiana
399,8.0,24.0,21.0,6.0,40.0,80.0,12.0,21.0,6.0,28.0,100.0,6.0,12.0,37.0,1,0,Indiana,44.0,13.0,26.0,20.0,4.0,37.0,77.0,24.0,36.0,111.0,8.0,6.0,21.0,12.0,Dallas,11/24/2014_Dallas_Indiana
400,6.0,22.0,25.0,5.0,35.0,76.0,10.0,15.0,9.0,20.0,86.0,8.0,17.0,40.0,0,0,Houston,38.0,14.0,36.0,19.0,4.0,32.0,76.0,13.0,19.0,91.0,10.0,13.0,19.0,16.0,New York,11/24/2014_Houston_New York
401,14.0,36.0,19.0,4.0,32.0,76.0,13.0,19.0,10.0,19.0,91.0,13.0,16.0,38.0,1,1,New York,40.0,6.0,22.0,25.0,5.0,35.0,76.0,10.0,15.0,86.0,9.0,8.0,20.0,17.0,Houston,11/24/2014_Houston_New York
402,7.0,27.0,30.0,5.0,44.0,89.0,19.0,23.0,18.0,19.0,114.0,6.0,15.0,52.0,0,1,Philadelphia,29.0,0.0,8.0,28.0,6.0,42.0,84.0,20.0,24.0,104.0,7.0,11.0,20.0,10.0,Portland,11/24/2014_Philadelphia_Portland
403,0.0,8.0,28.0,6.0,42.0,84.0,20.0,24.0,7.0,20.0,104.0,11.0,10.0,29.0,1,0,Portland,52.0,7.0,27.0,30.0,5.0,44.0,89.0,19.0,23.0,114.0,18.0,6.0,19.0,15.0,Philadelphia,11/24/2014_Philadelphia_Portland
404,14.0,33.0,22.0,3.0,39.0,84.0,8.0,11.0,11.0,26.0,100.0,6.0,20.0,42.0,0,0,Toronto,37.0,4.0,17.0,21.0,3.0,37.0,82.0,26.0,32.0,104.0,8.0,9.0,20.0,12.0,Phoenix,11/24/2014_Toronto_Phoenix
405,4.0,17.0,21.0,3.0,37.0,82.0,26.0,32.0,8.0,20.0,104.0,9.0,12.0,37.0,1,1,Phoenix,42.0,14.0,33.0,22.0,3.0,39.0,84.0,8.0,11.0,100.0,11.0,6.0,26.0,20.0,Toronto,11/24/2014_Toronto_Phoenix
406,9.0,20.0,20.0,3.0,36.0,72.0,16.0,23.0,7.0,14.0,97.0,9.0,16.0,35.0,0,1,Utah,41.0,3.0,9.0,22.0,6.0,42.0,86.0,8.0,10.0,95.0,11.0,9.0,20.0,13.0,Chicago,11/24/2014_Utah_Chicago
407,3.0,9.0,22.0,6.0,42.0,86.0,8.0,10.0,11.0,20.0,95.0,9.0,13.0,41.0,1,0,Chicago,35.0,9.0,20.0,20.0,3.0,36.0,72.0,16.0,23.0,97.0,7.0,9.0,14.0,16.0,Utah,11/24/2014_Utah_Chicago
408,7.0,21.0,20.0,4.0,35.0,82.0,32.0,37.0,11.0,22.0,109.0,9.0,12.0,37.0,0,0,Denver,45.0,8.0,16.0,22.0,7.0,43.0,85.0,20.0,27.0,114.0,14.0,5.0,25.0,14.0,Chicago,11/25/2014_Denver_Chicago
409,8.0,16.0,22.0,7.0,43.0,85.0,20.0,27.0,14.0,25.0,114.0,5.0,14.0,45.0,1,1,Chicago,37.0,7.0,21.0,20.0,4.0,35.0,82.0,32.0,37.0,109.0,11.0,9.0,22.0,12.0,Denver,11/25/2014_Denver_Chicago
410,13.0,28.0,21.0,9.0,43.0,75.0,15.0,23.0,5.0,24.0,114.0,6.0,11.0,45.0,0,1,Miami,40.0,10.0,23.0,16.0,4.0,33.0,85.0,21.0,27.0,97.0,12.0,7.0,22.0,9.0,Golden State,11/25/2014_Miami_Golden State
411,10.0,23.0,16.0,4.0,33.0,85.0,21.0,27.0,12.0,22.0,97.0,7.0,9.0,40.0,1,0,Golden State,45.0,13.0,28.0,21.0,9.0,43.0,75.0,15.0,23.0,114.0,5.0,6.0,24.0,11.0,Miami,11/25/2014_Miami_Golden State
412,7.0,20.0,23.0,5.0,36.0,78.0,7.0,17.0,8.0,18.0,86.0,7.0,19.0,36.0,0,0,Milwaukee,50.0,10.0,22.0,22.0,2.0,39.0,90.0,10.0,13.0,98.0,19.0,9.0,24.0,16.0,Detroit,11/25/2014_Milwaukee_Detroit
413,10.0,22.0,22.0,2.0,39.0,90.0,10.0,13.0,19.0,24.0,98.0,9.0,16.0,50.0,1,1,Detroit,36.0,7.0,20.0,23.0,5.0,36.0,78.0,7.0,17.0,86.0,8.0,7.0,18.0,19.0,Milwaukee,11/25/2014_Milwaukee_Detroit
414,5.0,14.0,16.0,4.0,37.0,77.0,20.0,24.0,7.0,22.0,99.0,9.0,9.0,38.0,0,1,New Orleans,40.0,3.0,17.0,15.0,6.0,33.0,79.0,20.0,29.0,89.0,14.0,3.0,23.0,10.0,Sacramento,11/25/2014_New Orleans_Sacramento
415,3.0,17.0,15.0,6.0,33.0,79.0,20.0,29.0,14.0,23.0,89.0,3.0,10.0,40.0,1,0,Sacramento,38.0,5.0,14.0,16.0,4.0,37.0,77.0,20.0,24.0,99.0,7.0,9.0,22.0,9.0,New Orleans,11/25/2014_New Orleans_Sacramento
416,7.0,25.0,17.0,6.0,36.0,85.0,27.0,34.0,12.0,23.0,106.0,16.0,10.0,43.0,0,1,Washington,47.0,9.0,20.0,25.0,3.0,36.0,84.0,21.0,29.0,102.0,16.0,2.0,25.0,20.0,Atlanta,11/25/2014_Washington_Atlanta
417,9.0,20.0,25.0,3.0,36.0,84.0,21.0,29.0,16.0,25.0,102.0,2.0,20.0,47.0,1,0,Atlanta,43.0,7.0,25.0,17.0,6.0,36.0,85.0,27.0,34.0,106.0,12.0,16.0,23.0,10.0,Washington,11/25/2014_Washington_Atlanta
418,14.0,29.0,24.0,7.0,42.0,82.0,28.0,33.0,11.0,24.0,126.0,7.0,11.0,36.0,0,1,Atlanta,32.0,10.0,24.0,31.0,4.0,42.0,82.0,21.0,24.0,115.0,9.0,2.0,24.0,13.0,Toronto,11/26/2014_Atlanta_Toronto
419,10.0,24.0,31.0,4.0,42.0,82.0,21.0,24.0,9.0,24.0,115.0,2.0,13.0,32.0,1,0,Toronto,36.0,14.0,29.0,24.0,7.0,42.0,82.0,28.0,33.0,126.0,11.0,7.0,24.0,11.0,Atlanta,11/26/2014_Atlanta_Toronto
420,12.0,27.0,21.0,7.0,39.0,92.0,15.0,20.0,10.0,18.0,105.0,4.0,8.0,50.0,0,1,Charlotte,47.0,5.0,15.0,29.0,5.0,41.0,94.0,10.0,15.0,97.0,10.0,3.0,20.0,6.0,Portland,11/26/2014_Charlotte_Portland
421,5.0,15.0,29.0,5.0,41.0,94.0,10.0,15.0,10.0,20.0,97.0,3.0,6.0,47.0,1,0,Portland,50.0,12.0,27.0,21.0,7.0,39.0,92.0,15.0,20.0,105.0,10.0,4.0,18.0,8.0,Charlotte,11/26/2014_Charlotte_Portland
422,5.0,13.0,24.0,5.0,33.0,71.0,16.0,22.0,7.0,28.0,87.0,5.0,18.0,26.0,0,0,Cleveland,32.0,6.0,20.0,23.0,2.0,38.0,74.0,31.0,38.0,113.0,7.0,13.0,18.0,9.0,Washington,11/26/2014_Cleveland_Washington
423,6.0,20.0,23.0,2.0,38.0,74.0,31.0,38.0,7.0,18.0,113.0,13.0,9.0,32.0,1,1,Washington,26.0,5.0,13.0,24.0,5.0,33.0,71.0,16.0,22.0,87.0,7.0,5.0,28.0,18.0,Cleveland,11/26/2014_Cleveland_Washington
424,14.0,28.0,21.0,3.0,39.0,92.0,10.0,16.0,15.0,32.0,102.0,7.0,21.0,53.0,0,0,Dallas,56.0,4.0,31.0,20.0,5.0,38.0,95.0,29.0,38.0,109.0,20.0,12.0,16.0,11.0,New York,11/26/2014_Dallas_New York
425,4.0,31.0,20.0,5.0,38.0,95.0,29.0,38.0,20.0,16.0,109.0,12.0,11.0,56.0,1,1,New York,53.0,14.0,28.0,21.0,3.0,39.0,92.0,10.0,16.0,102.0,15.0,7.0,32.0,21.0,Dallas,11/26/2014_Dallas_New York
426,12.0,28.0,21.0,3.0,37.0,78.0,18.0,19.0,9.0,19.0,104.0,9.0,15.0,39.0,0,1,Detroit,38.0,10.0,27.0,18.0,4.0,35.0,78.0,18.0,24.0,98.0,12.0,8.0,17.0,15.0,LA Clippers,11/26/2014_Detroit_LA Clippers
427,10.0,27.0,18.0,4.0,35.0,78.0,18.0,24.0,12.0,17.0,98.0,8.0,15.0,38.0,1,0,LA Clippers,39.0,12.0,28.0,21.0,3.0,37.0,78.0,18.0,19.0,104.0,9.0,9.0,19.0,15.0,Detroit,11/26/2014_Detroit_LA Clippers
428,5.0,16.0,16.0,8.0,31.0,71.0,22.0,28.0,10.0,19.0,89.0,2.0,20.0,48.0,0,0,Houston,41.0,12.0,35.0,26.0,5.0,42.0,94.0,6.0,15.0,102.0,13.0,13.0,25.0,4.0,Sacramento,11/26/2014_Houston_Sacramento
429,12.0,35.0,26.0,5.0,42.0,94.0,6.0,15.0,13.0,25.0,102.0,13.0,4.0,41.0,1,1,Sacramento,48.0,5.0,16.0,16.0,8.0,31.0,71.0,22.0,28.0,89.0,10.0,2.0,19.0,20.0,Houston,11/26/2014_Houston_Sacramento
430,5.0,22.0,25.0,6.0,36.0,80.0,22.0,25.0,10.0,20.0,99.0,7.0,14.0,45.0,0,1,LA Lakers,42.0,8.0,19.0,16.0,9.0,33.0,81.0,19.0,24.0,93.0,12.0,6.0,18.0,11.0,Memphis,11/26/2014_LA Lakers_Memphis
431,8.0,19.0,16.0,9.0,33.0,81.0,19.0,24.0,12.0,18.0,93.0,6.0,11.0,42.0,1,0,Memphis,45.0,5.0,22.0,25.0,6.0,36.0,80.0,22.0,25.0,99.0,10.0,7.0,20.0,14.0,LA Lakers,11/26/2014_LA Lakers_Memphis
432,5.0,16.0,22.0,7.0,40.0,85.0,18.0,19.0,13.0,22.0,103.0,12.0,17.0,43.0,0,1,Minnesota,38.0,3.0,14.0,19.0,6.0,31.0,81.0,21.0,34.0,86.0,14.0,11.0,22.0,19.0,Milwaukee,11/26/2014_Minnesota_Milwaukee
433,3.0,14.0,19.0,6.0,31.0,81.0,21.0,34.0,14.0,22.0,86.0,11.0,19.0,38.0,1,0,Milwaukee,43.0,5.0,16.0,22.0,7.0,40.0,85.0,18.0,19.0,103.0,13.0,12.0,22.0,17.0,Minnesota,11/26/2014_Minnesota_Milwaukee
434,3.0,16.0,11.0,2.0,31.0,70.0,17.0,28.0,8.0,16.0,82.0,9.0,19.0,38.0,0,0,Oklahoma City,45.0,12.0,26.0,21.0,7.0,40.0,83.0,5.0,10.0,97.0,12.0,9.0,26.0,16.0,Utah,11/26/2014_Oklahoma City_Utah
435,12.0,26.0,21.0,7.0,40.0,83.0,5.0,10.0,12.0,26.0,97.0,9.0,16.0,45.0,1,1,Utah,38.0,3.0,16.0,11.0,2.0,31.0,70.0,17.0,28.0,82.0,8.0,9.0,16.0,19.0,Oklahoma City,11/26/2014_Oklahoma City_Utah
436,12.0,26.0,30.0,6.0,44.0,85.0,11.0,19.0,8.0,19.0,111.0,7.0,15.0,47.0,0,1,Orlando,46.0,6.0,20.0,21.0,1.0,36.0,87.0,18.0,24.0,96.0,12.0,8.0,18.0,14.0,Golden State,11/26/2014_Orlando_Golden State
437,6.0,20.0,21.0,1.0,36.0,87.0,18.0,24.0,12.0,18.0,96.0,8.0,14.0,46.0,1,0,Golden State,47.0,12.0,26.0,30.0,6.0,44.0,85.0,11.0,19.0,111.0,8.0,7.0,19.0,15.0,Orlando,11/26/2014_Orlando_Golden State
438,8.0,24.0,25.0,7.0,35.0,71.0,21.0,28.0,4.0,19.0,99.0,10.0,24.0,40.0,0,1,Philadelphia,42.0,9.0,24.0,23.0,5.0,34.0,85.0,14.0,17.0,91.0,13.0,11.0,24.0,20.0,Brooklyn,11/26/2014_Philadelphia_Brooklyn
439,9.0,24.0,23.0,5.0,34.0,85.0,14.0,17.0,13.0,24.0,91.0,11.0,20.0,42.0,1,0,Brooklyn,40.0,8.0,24.0,25.0,7.0,35.0,71.0,21.0,28.0,99.0,4.0,10.0,19.0,24.0,Philadelphia,11/26/2014_Philadelphia_Brooklyn
440,8.0,25.0,19.0,4.0,39.0,90.0,26.0,34.0,20.0,22.0,112.0,10.0,17.0,47.0,0,0,Phoenix,41.0,13.0,25.0,27.0,8.0,45.0,88.0,17.0,21.0,120.0,13.0,9.0,22.0,16.0,Denver,11/26/2014_Phoenix_Denver
441,13.0,25.0,27.0,8.0,45.0,88.0,17.0,21.0,13.0,22.0,120.0,9.0,16.0,41.0,1,1,Denver,47.0,8.0,25.0,19.0,4.0,39.0,90.0,26.0,34.0,112.0,20.0,10.0,22.0,17.0,Phoenix,11/26/2014_Phoenix_Denver
442,10.0,21.0,23.0,1.0,40.0,87.0,10.0,18.0,7.0,23.0,100.0,9.0,12.0,36.0,0,0,San Antonio,45.0,5.0,15.0,21.0,5.0,41.0,74.0,19.0,29.0,106.0,8.0,8.0,20.0,15.0,Indiana,11/26/2014_San Antonio_Indiana
443,5.0,15.0,21.0,5.0,41.0,74.0,19.0,29.0,8.0,20.0,106.0,8.0,15.0,45.0,1,1,Indiana,36.0,10.0,21.0,23.0,1.0,40.0,87.0,10.0,18.0,100.0,7.0,9.0,23.0,12.0,San Antonio,11/26/2014_San Antonio_Indiana
444,7.0,24.0,23.0,4.0,36.0,89.0,12.0,16.0,16.0,19.0,91.0,8.0,12.0,42.0,0,0,Atlanta,42.0,5.0,17.0,26.0,7.0,38.0,76.0,19.0,22.0,100.0,11.0,6.0,14.0,18.0,New Orleans,11/28/2014_Atlanta_New Orleans
445,5.0,17.0,26.0,7.0,38.0,76.0,19.0,22.0,11.0,14.0,100.0,6.0,18.0,42.0,1,1,New Orleans,42.0,7.0,24.0,23.0,4.0,36.0,89.0,12.0,16.0,91.0,16.0,8.0,19.0,12.0,Atlanta,11/28/2014_Atlanta_New Orleans
446,5.0,17.0,18.0,13.0,37.0,90.0,30.0,37.0,18.0,21.0,109.0,5.0,13.0,52.0,0,1,Boston,42.0,6.0,22.0,20.0,2.0,37.0,92.0,22.0,29.0,102.0,12.0,7.0,30.0,13.0,Chicago,11/28/2014_Boston_Chicago
447,6.0,22.0,20.0,2.0,37.0,92.0,22.0,29.0,12.0,30.0,102.0,7.0,13.0,42.0,1,0,Chicago,52.0,5.0,17.0,18.0,13.0,37.0,90.0,30.0,37.0,109.0,18.0,5.0,21.0,13.0,Boston,11/28/2014_Boston_Chicago
448,7.0,26.0,28.0,8.0,42.0,99.0,15.0,16.0,16.0,26.0,106.0,7.0,12.0,46.0,0,1,Charlotte,44.0,6.0,19.0,27.0,8.0,38.0,87.0,19.0,23.0,101.0,8.0,4.0,14.0,13.0,Golden State,11/28/2014_Charlotte_Golden State
449,6.0,19.0,27.0,8.0,38.0,87.0,19.0,23.0,8.0,14.0,101.0,4.0,13.0,44.0,1,0,Golden State,46.0,7.0,26.0,28.0,8.0,42.0,99.0,15.0,16.0,106.0,16.0,7.0,26.0,12.0,Charlotte,11/28/2014_Charlotte_Golden State
450,8.0,23.0,14.0,5.0,33.0,85.0,23.0,29.0,9.0,27.0,97.0,4.0,15.0,34.0,0,0,Denver,58.0,8.0,21.0,20.0,3.0,41.0,88.0,32.0,36.0,122.0,16.0,10.0,27.0,18.0,Phoenix,11/28/2014_Denver_Phoenix
451,8.0,21.0,20.0,3.0,41.0,88.0,32.0,36.0,16.0,27.0,122.0,10.0,18.0,58.0,1,1,Phoenix,34.0,8.0,23.0,14.0,5.0,33.0,85.0,23.0,29.0,97.0,9.0,4.0,27.0,15.0,Denver,11/28/2014_Denver_Phoenix
452,13.0,29.0,30.0,6.0,39.0,77.0,13.0,16.0,10.0,20.0,104.0,9.0,19.0,44.0,0,1,Detroit,39.0,6.0,23.0,25.0,5.0,34.0,83.0,14.0,25.0,88.0,14.0,8.0,19.0,14.0,Milwaukee,11/28/2014_Detroit_Milwaukee
453,6.0,23.0,25.0,5.0,34.0,83.0,14.0,25.0,14.0,19.0,88.0,8.0,14.0,39.0,1,0,Milwaukee,44.0,13.0,29.0,30.0,6.0,39.0,77.0,13.0,16.0,104.0,10.0,9.0,20.0,19.0,Detroit,11/28/2014_Detroit_Milwaukee
454,9.0,25.0,23.0,4.0,38.0,81.0,17.0,22.0,8.0,18.0,102.0,8.0,10.0,45.0,0,1,Houston,40.0,10.0,37.0,17.0,6.0,32.0,82.0,11.0,15.0,85.0,8.0,7.0,27.0,14.0,LA Clippers,11/28/2014_Houston_LA Clippers
455,10.0,37.0,17.0,6.0,32.0,82.0,11.0,15.0,8.0,27.0,85.0,7.0,14.0,40.0,1,0,LA Clippers,45.0,9.0,25.0,23.0,4.0,38.0,81.0,17.0,22.0,102.0,8.0,8.0,18.0,10.0,Houston,11/28/2014_Houston_LA Clippers
456,7.0,18.0,16.0,5.0,31.0,70.0,14.0,16.0,2.0,17.0,83.0,7.0,18.0,32.0,0,0,Indiana,53.0,4.0,16.0,25.0,3.0,41.0,94.0,12.0,14.0,98.0,17.0,7.0,17.0,11.0,Orlando,11/28/2014_Indiana_Orlando
457,4.0,16.0,25.0,3.0,41.0,94.0,12.0,14.0,17.0,17.0,98.0,7.0,11.0,53.0,1,1,Orlando,32.0,7.0,18.0,16.0,5.0,31.0,70.0,14.0,16.0,83.0,2.0,7.0,17.0,18.0,Indiana,11/28/2014_Indiana_Orlando
458,10.0,18.0,37.0,1.0,45.0,79.0,20.0,24.0,6.0,20.0,120.0,8.0,18.0,31.0,0,1,LA Lakers,35.0,8.0,21.0,27.0,1.0,48.0,89.0,15.0,22.0,119.0,12.0,12.0,22.0,14.0,Minnesota,11/28/2014_LA Lakers_Minnesota
459,8.0,21.0,27.0,1.0,48.0,89.0,15.0,22.0,12.0,22.0,119.0,12.0,14.0,35.0,1,0,Minnesota,31.0,10.0,18.0,37.0,1.0,45.0,79.0,20.0,24.0,120.0,6.0,8.0,20.0,18.0,LA Lakers,11/28/2014_LA Lakers_Minnesota
460,2.0,19.0,17.0,6.0,29.0,75.0,18.0,24.0,7.0,22.0,78.0,3.0,12.0,33.0,0,0,Oklahoma City,57.0,10.0,24.0,20.0,0.0,38.0,86.0,19.0,23.0,105.0,18.0,9.0,30.0,14.0,New York,11/28/2014_Oklahoma City_New York
461,10.0,24.0,20.0,0.0,38.0,86.0,19.0,23.0,18.0,30.0,105.0,9.0,14.0,57.0,1,1,New York,33.0,2.0,19.0,17.0,6.0,29.0,75.0,18.0,24.0,78.0,7.0,3.0,22.0,12.0,Oklahoma City,11/28/2014_Oklahoma City_New York
462,6.0,13.0,28.0,4.0,45.0,84.0,16.0,26.0,8.0,14.0,112.0,7.0,9.0,46.0,0,1,Portland,45.0,8.0,28.0,22.0,6.0,39.0,97.0,13.0,18.0,99.0,15.0,6.0,18.0,7.0,Memphis,11/28/2014_Portland_Memphis
463,8.0,28.0,22.0,6.0,39.0,97.0,13.0,18.0,15.0,18.0,99.0,6.0,7.0,45.0,1,0,Memphis,46.0,6.0,13.0,28.0,4.0,45.0,84.0,16.0,26.0,112.0,8.0,7.0,14.0,9.0,Portland,11/28/2014_Portland_Memphis
464,6.0,10.0,22.0,4.0,38.0,75.0,22.0,26.0,8.0,20.0,104.0,4.0,14.0,46.0,0,0,San Antonio,33.0,12.0,24.0,29.0,9.0,42.0,82.0,16.0,20.0,112.0,4.0,8.0,19.0,6.0,Sacramento,11/28/2014_San Antonio_Sacramento
465,12.0,24.0,29.0,9.0,42.0,82.0,16.0,20.0,4.0,19.0,112.0,8.0,6.0,33.0,1,1,Sacramento,46.0,6.0,10.0,22.0,4.0,38.0,75.0,22.0,26.0,104.0,8.0,4.0,20.0,14.0,San Antonio,11/28/2014_San Antonio_Sacramento
