3P,3PA,AST,BLK,Date,FG,FGA,FT,FTA,Game_Id,ORB,Opponent,PF,PTS,STL,TOV,TRB,Team,name,opp_score,started,team_score,+/-,is_Home,Team_Win,time_played_(s)
0,0,1,0,2012-11-13,5,7,2,4,11/13/2012_Sacramento_Portland,2,Portland,2,12,1,1,4,Sacramento,Thomas Robinson,103,0,86,-5,1,0,1819
0,3,6,0,2012-11-13,5,12,3,4,11/13/2012_Sacramento_Portland,0,Portland,2,13,1,2,1,Sacramento,Jimmer Fredette,103,0,86,1,1,0,1479
1,1,2,0,2012-11-13,3,6,0,0,11/13/2012_Sacramento_Portland,0,Portland,0,7,2,2,1,Sacramento,John Salmons,103,0,86,6,1,0,1299
0,1,4,2,2012-11-14,9,21,2,4,11/14/2012_Boston_Utah,3,Boston,4,20,1,2,12,Utah,Paul Millsap,98,1,93,-1,0,0,2424
2,6,5,1,2012-11-14,6,19,0,1,11/14/2012_Boston_Utah,0,Boston,1,14,0,4,1,Utah,Mo Williams,98,1,93,5,0,0,2309
0,1,3,0,2012-11-14,6,12,1,2,11/14/2012_Boston_Utah,4,Boston,2,13,0,3,14,Utah,Al Jefferson,98,1,93,1,0,0,2078
2,2,3,1,2012-11-14,5,9,2,2,11/14/2012_Boston_Utah,4,Boston,3,14,0,0,6,Utah,Gordon Hayward,98,1,93,2,0,0,1881
1,2,1,2,2012-11-14,2,6,2,2,11/14/2012_Boston_Utah,1,Boston,0,7,0,0,2,Utah,Marvin Williams,98,1,93,3,0,0,1521
0,0,1,0,2012-11-14,2,5,10,14,11/14/2012_Boston_Utah,5,Boston,2,14,1,0,9,Utah,Derrick Favors,98,0,93,-5,0,0,1558
2,3,1,0,2012-11-14,2,6,3,3,11/14/2012_Boston_Utah,0,Boston,2,9,1,0,1,Utah,Randy Foye,98,0,93,-12,0,0,1348
0,0,0,0,2012-11-14,1,4,0,0,11/14/2012_Boston_Utah,1,Boston,2,2,0,2,3,Utah,Enes Kanter,98,0,93,-8,0,0,711
0,0,0,0,2012-11-14,0,0,0,0,11/14/2012_Boston_Utah,0,Boston,3,0,0,1,0,Utah,Jamaal Tinsley,98,0,93,-10,0,0,571
0,0,0,2,2012-11-14,4,8,0,0,11/14/2012_Boston_Utah,0,Utah,3,8,0,0,3,Boston,Brandon Bass,93,1,98,-2,1,1,1931
0,0,4,1,2012-11-14,4,10,3,4,11/14/2012_Boston_Utah,0,Utah,2,11,2,0,8,Boston,Kevin Garnett,93,1,98,9,1,1,1780
3,7,2,1,2012-11-14,7,17,6,7,11/14/2012_Boston_Utah,0,Utah,1,23,2,2,2,Boston,Paul Pierce,93,1,98,-3,1,1,1753
0,1,10,0,2012-11-14,3,9,0,0,11/14/2012_Boston_Utah,1,Utah,1,6,1,0,3,Boston,Rajon Rondo,93,1,98,-8,1,1,1518
0,0,2,0,2012-11-14,0,1,3,3,11/14/2012_Boston_Utah,0,Utah,2,3,1,3,2,Boston,Jason Terry,93,1,98,-10,1,1,1313
0,0,2,0,2012-11-14,5,9,6,7,11/14/2012_Boston_Utah,1,Utah,2,16,0,2,4,Boston,Jeff Green,93,0,98,12,1,1,1637
1,1,3,0,2012-11-14,6,8,3,6,11/14/2012_Boston_Utah,0,Utah,1,16,0,0,2,Boston,Leandro Barbosa,93,0,98,13,1,1,1362
0,0,0,0,2012-11-14,3,3,1,2,11/14/2012_Boston_Utah,1,Utah,1,7,1,1,5,Boston,Chris Wilcox,93,0,98,-4,1,1,1100
0,1,1,0,2012-11-14,3,6,0,0,11/14/2012_Boston_Utah,0,Utah,1,6,1,1,2,Boston,Courtney Lee,93,0,98,11,1,1,1057
0,0,0,0,2012-11-14,1,1,0,0,11/14/2012_Boston_Utah,1,Utah,3,2,0,0,2,Boston,Jared Sullinger,93,0,98,7,1,1,949
2,6,2,0,2012-11-14,3,14,0,0,11/14/2012_Dallas_Washington,1,Dallas,2,8,1,0,1,Washington,Bradley Beal,107,1,101,-17,0,0,1658
0,0,4,0,2012-11-14,3,5,1,2,11/14/2012_Dallas_Washington,1,Dallas,2,7,1,0,6,Washington,Trevor Booker,107,1,101,-16,0,0,1367
0,0,1,2,2012-11-14,4,8,0,0,11/14/2012_Dallas_Washington,3,Dallas,2,8,1,1,4,Washington,Emeka Okafor,107,1,101,-7,0,0,1306
0,1,1,1,2012-11-14,2,7,0,0,11/14/2012_Dallas_Washington,1,Dallas,1,4,2,1,3,Washington,Trevor Ariza,107,1,101,-12,0,0,1190
3,4,2,0,2012-11-14,4,7,0,0,11/14/2012_Dallas_Washington,1,Dallas,2,11,1,2,1,Washington,A.J. Price,107,1,101,-16,0,0,1104
3,5,7,0,2012-11-14,6,11,6,6,11/14/2012_Dallas_Washington,1,Dallas,2,21,1,5,4,Washington,Jordan Crawford,107,0,101,9,0,0,2073
0,0,5,1,2012-11-14,8,10,0,0,11/14/2012_Dallas_Washington,1,Dallas,4,16,1,2,5,Washington,Kevin Seraphin,107,0,101,4,0,0,1343
0,2,1,0,2012-11-14,1,3,0,0,11/14/2012_Dallas_Washington,0,Dallas,1,2,0,2,0,Washington,Jannero Pargo,107,0,101,15,0,0,1009
1,4,1,0,2012-11-14,2,6,3,3,11/14/2012_Dallas_Washington,0,Dallas,0,8,0,3,4,Washington,Martell Webster,107,0,101,-7,0,0,1005
0,0,0,0,2012-11-14,0,1,0,0,11/14/2012_Dallas_Washington,0,Dallas,4,0,0,0,2,Washington,Jan Vesely,107,0,101,14,0,0,930
0,1,0,0,2012-11-14,0,2,0,0,11/14/2012_Dallas_Washington,0,Dallas,2,0,0,0,0,Washington,Chris Singleton,107,0,101,-10,0,0,609
4,4,0,0,2012-11-14,5,6,0,0,11/14/2012_Dallas_Washington,0,Dallas,2,14,0,0,2,Washington,Cartier Martin,107,0,101,13,0,0,596
0,0,0,0,2012-11-14,1,1,0,0,11/14/2012_Dallas_Washington,0,Dallas,0,2,0,0,2,Washington,Earl Barron,107,0,101,0,0,0,209
1,3,4,1,2012-11-14,9,15,6,8,11/14/2012_Dallas_Washington,2,Washington,1,25,0,2,2,Dallas,O.J. Mayo,101,1,107,0,1,1,2272
0,0,5,0,2012-11-14,2,10,5,6,11/14/2012_Dallas_Washington,0,Washington,0,9,1,3,3,Dallas,Darren Collison,101,1,107,10,1,1,1974
0,0,3,1,2012-11-14,10,12,3,3,11/14/2012_Dallas_Washington,1,Washington,0,23,1,2,8,Dallas,Chris Kaman,101,1,107,8,1,1,1930
0,0,1,2,2012-11-14,4,10,3,5,11/14/2012_Dallas_Washington,8,Washington,4,11,0,2,12,Dallas,Elton Brand,101,1,107,8,1,1,1793
0,0,0,0,2012-11-14,1,2,0,0,11/14/2012_Dallas_Washington,0,Washington,1,2,0,1,1,Dallas,Dahntay Jones,101,1,107,1,1,1,889
1,3,1,0,2012-11-14,2,8,2,3,11/14/2012_Dallas_Washington,1,Washington,3,7,0,1,5,Dallas,Vince Carter,101,0,107,-2,1,1,1368
1,2,3,0,2012-11-14,4,5,3,4,11/14/2012_Dallas_Washington,0,Washington,1,12,2,0,2,Dallas,Jae Crowder,101,0,107,13,1,1,1231
0,0,2,0,2012-11-14,3,5,4,4,11/14/2012_Dallas_Washington,1,Washington,2,10,2,0,2,Dallas,Troy Murphy,101,0,107,-2,1,1,1097
0,1,0,0,2012-11-14,2,4,0,0,11/14/2012_Dallas_Washington,1,Washington,1,4,0,2,3,Dallas,Bernard James,101,0,107,-2,1,1,924
0,2,1,0,2012-11-14,2,7,0,0,11/14/2012_Dallas_Washington,0,Washington,2,4,0,0,2,Dallas,Rodrigue Beaubois,101,0,107,-4,1,1,906
0,0,0,0,2012-11-14,0,0,0,0,11/14/2012_Dallas_Washington,0,Washington,0,0,0,0,0,Dallas,Jared Cunningham,101,0,107,0,1,1,16
0,0,4,2,2012-11-14,6,16,4,4,11/14/2012_Golden State_Atlanta,1,Golden State,2,16,3,3,10,Atlanta,Josh Smith,92,1,88,7,0,0,2435
2,3,3,0,2012-11-14,5,6,2,2,11/14/2012_Golden State_Atlanta,0,Golden State,2,14,1,0,3,Atlanta,Kyle Korver,92,1,88,6,0,0,2272
1,6,3,1,2012-11-14,3,9,0,0,11/14/2012_Golden State_Atlanta,0,Golden State,1,7,0,1,2,Atlanta,DeShawn Stevenson,92,1,88,1,0,0,1859
1,2,4,0,2012-11-14,4,12,0,0,11/14/2012_Golden State_Atlanta,0,Golden State,1,9,0,2,4,Atlanta,Jeff Teague,92,1,88,2,0,0,1631
0,0,1,1,2012-11-14,2,4,0,0,11/14/2012_Golden State_Atlanta,1,Golden State,2,4,4,1,2,Atlanta,Zaza Pachulia,92,1,88,-1,0,0,1430
3,8,6,0,2012-11-14,5,14,5,7,11/14/2012_Golden State_Atlanta,0,Golden State,1,18,1,2,3,Atlanta,Lou Williams,92,0,88,-4,0,0,1523
0,0,0,0,2012-11-14,7,8,1,4,11/14/2012_Golden State_Atlanta,3,Golden State,5,15,2,2,4,Atlanta,Ivan Johnson,92,0,88,0,0,0,1292
0,2,0,0,2012-11-14,1,5,1,1,11/14/2012_Golden State_Atlanta,0,Golden State,0,3,0,0,0,Atlanta,Anthony Morrow,92,0,88,-13,0,0,739
0,2,0,0,2012-11-14,0,3,0,0,11/14/2012_Golden State_Atlanta,0,Golden State,2,0,0,0,1,Atlanta,Anthony Tolliver,92,0,88,-8,0,0,705
0,0,0,0,2012-11-14,0,0,0,0,11/14/2012_Golden State_Atlanta,0,Golden State,1,0,0,1,0,Atlanta,Johan Petro,92,0,88,-5,0,0,302
0,0,0,0,2012-11-14,1,1,0,0,11/14/2012_Golden State_Atlanta,0,Golden State,1,2,0,0,0,Atlanta,Mike Scott,92,0,88,-5,0,0,213
1,2,1,0,2012-11-14,6,11,6,8,11/14/2012_Golden State_Atlanta,3,Atlanta,2,19,1,3,13,Golden State,Harrison Barnes,88,1,92,-5,1,1,2380
0,1,5,0,2012-11-14,8,17,2,3,11/14/2012_Golden State_Atlanta,4,Atlanta,3,18,0,5,10,Golden State,David Lee,88,1,92,-1,1,1,2227
1,5,4,0,2012-11-14,2,11,2,2,11/14/2012_Golden State_Atlanta,0,Atlanta,2,7,0,3,1,Golden State,Klay Thompson,88,1,92,-1,1,1,2123
0,5,7,0,2012-11-14,4,12,4,4,11/14/2012_Golden State_Atlanta,0,Atlanta,3,12,3,4,1,Golden State,Stephen Curry,88,1,92,1,1,1,1951
0,0,1,0,2012-11-14,1,2,0,0,11/14/2012_Golden State_Atlanta,1,Atlanta,0,2,0,1,2,Golden State,Festus Ezeli,88,1,92,-1,1,1,1056
0,0,1,0,2012-11-14,3,6,4,4,11/14/2012_Golden State_Atlanta,1,Atlanta,5,10,1,3,5,Golden State,Carl Landry,88,0,92,6,1,1,1361
1,1,1,0,2012-11-14,3,3,2,3,11/14/2012_Golden State_Atlanta,0,Atlanta,2,9,1,1,4,Golden State,Jarrett Jack,88,0,92,6,1,1,1011
0,0,0,0,2012-11-14,0,0,0,0,11/14/2012_Golden State_Atlanta,0,Atlanta,3,0,1,2,4,Golden State,Andris Biedrins,88,0,92,11,1,1,947
1,2,3,0,2012-11-14,4,6,1,1,11/14/2012_Golden State_Atlanta,0,Atlanta,2,10,0,1,2,Golden State,Richard Jefferson,88,0,92,5,1,1,741
1,2,0,1,2012-11-14,2,3,0,0,11/14/2012_Golden State_Atlanta,1,Atlanta,0,5,0,0,1,Golden State,Draymond Green,88,0,92,2,1,1,577
0,0,0,0,2012-11-14,0,0,0,0,11/14/2012_Golden State_Atlanta,0,Atlanta,0,0,0,0,1,Golden State,Charles Jenkins,88,0,92,-3,1,1,25
2,4,2,0,2012-11-14,3,8,2,2,11/14/2012_Houston_New Orleans,0,Houston,1,10,1,3,3,New Orleans,Austin Rivers,100,1,96,-4,0,0,2148
3,4,9,0,2012-11-14,8,15,5,5,11/14/2012_Houston_New Orleans,0,Houston,2,24,0,2,5,New Orleans,Greivis Vasquez,100,1,96,2,0,0,2010
0,2,2,2,2012-11-14,6,15,2,2,11/14/2012_Houston_New Orleans,1,Houston,2,14,2,1,7,New Orleans,Al-Farouq Aminu,100,1,96,2,0,0,1808
0,0,1,3,2012-11-14,2,7,4,4,11/14/2012_Houston_New Orleans,2,Houston,4,8,2,1,4,New Orleans,Anthony Davis,100,1,96,7,0,0,1743
0,0,1,1,2012-11-14,2,5,1,2,11/14/2012_Houston_New Orleans,0,Houston,3,5,1,1,1,New Orleans,Robin Lopez,100,1,96,9,0,0,1285
2,10,1,1,2012-11-14,9,19,0,0,11/14/2012_Houston_New Orleans,6,Houston,1,20,0,0,12,New Orleans,Ryan Anderson,100,0,96,-12,0,0,1731
0,0,0,0,2012-11-14,0,3,4,4,11/14/2012_Houston_New Orleans,0,Houston,0,4,0,0,3,New Orleans,Jason Smith,100,0,96,-12,0,0,1001
0,0,0,0,2012-11-14,1,2,0,0,11/14/2012_Houston_New Orleans,0,Houston,2,2,0,0,1,New Orleans,Xavier Henry,100,0,96,9,0,0,929
1,2,0,0,2012-11-14,3,8,2,2,11/14/2012_Houston_New Orleans,0,Houston,0,9,0,2,1,New Orleans,Brian Roberts,100,0,96,0,0,0,919
0,1,0,1,2012-11-14,0,1,0,0,11/14/2012_Houston_New Orleans,0,Houston,1,0,0,0,0,New Orleans,Darius Miller,100,0,96,-11,0,0,437
0,1,1,0,2012-11-14,0,1,0,0,11/14/2012_Houston_New Orleans,0,Houston,0,0,0,0,1,New Orleans,Roger Mason,100,0,96,-10,0,0,389
2,6,3,0,2012-11-14,4,14,3,4,11/14/2012_Houston_New Orleans,2,New Orleans,1,13,0,2,10,Houston,Chandler Parsons,96,1,100,6,1,1,2363
1,7,4,1,2012-11-14,10,20,9,11,11/14/2012_Houston_New Orleans,0,New Orleans,2,30,0,1,3,Houston,James Harden,96,1,100,-2,1,1,2359
0,3,4,1,2012-11-14,2,10,0,0,11/14/2012_Houston_New Orleans,0,New Orleans,1,4,3,2,4,Houston,Jeremy Lin,96,1,100,-5,1,1,2025
0,0,1,2,2012-11-14,6,10,3,4,11/14/2012_Houston_New Orleans,2,New Orleans,4,15,0,3,12,Houston,Omer Asik,96,1,100,-4,1,1,1798
0,0,0,0,2012-11-14,3,4,0,0,11/14/2012_Houston_New Orleans,2,New Orleans,2,6,0,1,5,Houston,Patrick Patterson,96,1,100,-10,1,1,1774
3,5,0,3,2012-11-14,5,9,0,0,11/14/2012_Houston_New Orleans,1,New Orleans,2,13,0,0,2,Houston,Marcus Morris,96,0,100,13,1,1,1524
4,5,2,0,2012-11-14,4,6,0,0,11/14/2012_Houston_New Orleans,0,New Orleans,2,12,0,1,1,Houston,Toney Douglas,96,0,100,6,1,1,996
0,3,4,0,2012-11-14,0,5,1,1,11/14/2012_Houston_New Orleans,0,New Orleans,1,1,0,1,2,Houston,Carlos Delfino,96,0,100,7,1,1,878
0,0,1,0,2012-11-14,2,2,2,2,11/14/2012_Houston_New Orleans,0,New Orleans,2,6,0,0,1,Houston,Greg Smith,96,0,100,9,1,1,682
0,3,7,2,2012-11-14,12,23,6,9,11/14/2012_LA Clippers_Miami,0,LA Clippers,3,30,1,4,5,Miami,LeBron James,107,1,100,-15,0,0,2473
0,0,1,3,2012-11-14,3,13,5,5,11/14/2012_LA Clippers_Miami,4,LA Clippers,4,11,0,0,9,Miami,Chris Bosh,107,1,100,-8,0,0,1789
0,1,6,0,2012-11-14,2,10,2,2,11/14/2012_LA Clippers_Miami,1,LA Clippers,1,6,1,5,3,Miami,Dwyane Wade,107,1,100,-15,0,0,1747
1,4,3,0,2012-11-14,2,5,0,0,11/14/2012_LA Clippers_Miami,0,LA Clippers,5,5,2,3,2,Miami,Mario Chalmers,107,1,100,-7,0,0,1705
3,6,0,1,2012-11-14,3,6,0,0,11/14/2012_LA Clippers_Miami,0,LA Clippers,1,9,0,1,3,Miami,Shane Battier,107,1,100,-9,0,0,1531
1,2,2,0,2012-11-14,4,6,5,6,11/14/2012_LA Clippers_Miami,1,LA Clippers,4,14,5,1,3,Miami,Ray Allen,107,0,100,-5,0,0,1593
0,0,0,0,2012-11-14,1,3,1,3,11/14/2012_LA Clippers_Miami,2,LA Clippers,3,3,0,2,6,Miami,Udonis Haslem,107,0,100,1,0,0,1215
3,3,0,0,2012-11-14,4,4,0,2,11/14/2012_LA Clippers_Miami,0,LA Clippers,3,11,2,0,0,Miami,Rashard Lewis,107,0,100,-10,0,0,859
0,1,2,0,2012-11-14,2,4,0,0,11/14/2012_LA Clippers_Miami,3,LA Clippers,1,4,0,3,3,Miami,Norris Cole,107,0,100,7,0,0,826
0,0,1,0,2012-11-14,1,1,0,0,11/14/2012_LA Clippers_Miami,0,LA Clippers,0,2,0,0,1,Miami,Joel Anthony,107,0,100,12,0,0,366
1,1,0,0,2012-11-14,1,1,0,0,11/14/2012_LA Clippers_Miami,0,LA Clippers,0,3,0,0,0,Miami,James Jones,107,0,100,7,0,0,148
0,0,0,0,2012-11-14,0,1,2,2,11/14/2012_LA Clippers_Miami,0,LA Clippers,0,2,0,0,1,Miami,Terrel Harris,107,0,100,7,0,0,148
3,4,10,0,2012-11-14,3,9,7,7,11/14/2012_LA Clippers_Miami,0,Miami,2,16,4,3,1,LA Clippers,Chris Paul,100,1,107,13,1,1,1844
0,0,6,2,2012-11-14,8,16,4,6,11/14/2012_LA Clippers_Miami,4,Miami,2,20,0,3,14,LA Clippers,Blake Griffin,100,1,107,8,1,1,1810
0,0,1,0,2012-11-14,4,6,0,1,11/14/2012_LA Clippers_Miami,1,Miami,2,8,0,0,6,LA Clippers,DeAndre Jordan,100,1,107,0,1,1,1588
3,5,0,0,2012-11-14,5,11,2,2,11/14/2012_LA Clippers_Miami,0,Miami,1,15,0,1,2,LA Clippers,Caron Butler,100,1,107,2,1,1,1539
2,5,2,0,2012-11-14,2,6,1,2,11/14/2012_LA Clippers_Miami,1,Miami,2,7,0,0,2,LA Clippers,Willie Green,100,1,107,10,1,1,1187
0,2,0,2,2012-11-14,1,5,4,4,11/14/2012_LA Clippers_Miami,1,Miami,6,6,1,1,4,LA Clippers,Matt Barnes,100,0,107,3,1,1,1617
2,4,1,0,2012-11-14,7,11,6,6,11/14/2012_LA Clippers_Miami,0,Miami,2,22,3,6,2,LA Clippers,Jamal Crawford,100,0,107,-1,1,1,1417
0,0,0,3,2012-11-14,0,0,1,2,11/14/2012_LA Clippers_Miami,0,Miami,5,1,0,0,1,LA Clippers,Ryan Hollins,100,0,107,13,1,1,1076
0,1,1,1,2012-11-14,5,8,2,2,11/14/2012_LA Clippers_Miami,1,Miami,2,12,1,4,1,LA Clippers,Eric Bledsoe,100,0,107,-6,1,1,1036
0,0,1,0,2012-11-14,0,0,0,0,11/14/2012_LA Clippers_Miami,0,Miami,1,0,2,0,3,LA Clippers,Lamar Odom,100,0,107,3,1,1,972
0,0,0,0,2012-11-14,0,0,0,0,11/14/2012_LA Clippers_Miami,1,Miami,0,0,0,0,2,LA Clippers,Ronny Turiaf,100,0,107,-10,1,1,314
0,3,4,0,2012-11-14,1,10,1,2,11/14/2012_Milwaukee_Indiana,2,Milwaukee,3,3,0,2,4,Indiana,George Hill,99,1,85,-26,0,0,1817
1,6,2,1,2012-11-14,5,17,1,1,11/14/2012_Milwaukee_Indiana,0,Milwaukee,2,12,1,2,3,Indiana,Paul George,99,1,85,-27,0,0,1811
0,2,4,0,2012-11-14,1,3,2,2,11/14/2012_Milwaukee_Indiana,0,Milwaukee,2,4,0,3,3,Indiana,Lance Stephenson,99,1,85,-9,0,0,1806
0,0,0,2,2012-11-14,3,6,1,4,11/14/2012_Milwaukee_Indiana,3,Milwaukee,2,7,0,2,8,Indiana,Roy Hibbert,99,1,85,-22,0,0,1500
0,0,1,0,2012-11-14,3,9,1,2,11/14/2012_Milwaukee_Indiana,1,Milwaukee,3,7,0,2,9,Indiana,David West,99,1,85,-24,0,0,1378
2,4,0,0,2012-11-14,4,10,3,4,11/14/2012_Milwaukee_Indiana,1,Milwaukee,1,13,0,0,6,Indiana,Gerald Green,99,0,85,6,0,0,1567
0,0,1,0,2012-11-14,6,8,5,6,11/14/2012_Milwaukee_Indiana,3,Milwaukee,3,17,0,2,5,Indiana,Tyler Hansbrough,99,0,85,5,0,0,1153
1,2,1,1,2012-11-14,3,6,1,4,11/14/2012_Milwaukee_Indiana,0,Milwaukee,0,8,1,1,5,Indiana,Sam Young,99,0,85,12,0,0,942
1,3,1,0,2012-11-14,1,4,0,0,11/14/2012_Milwaukee_Indiana,0,Milwaukee,0,3,0,1,0,Indiana,D.J. Augustin,99,0,85,5,0,0,924
0,0,0,0,2012-11-14,1,2,3,4,11/14/2012_Milwaukee_Indiana,1,Milwaukee,1,5,0,1,2,Indiana,Ian Mahinmi,99,0,85,-5,0,0,445
0,0,1,0,2012-11-14,0,1,2,2,11/14/2012_Milwaukee_Indiana,2,Milwaukee,0,2,0,0,4,Indiana,Miles Plumlee,99,0,85,5,0,0,354
0,0,3,0,2012-11-14,0,0,0,0,11/14/2012_Milwaukee_Indiana,0,Milwaukee,0,0,1,2,0,Indiana,Ben Hansbrough,99,0,85,5,0,0,354
0,0,1,0,2012-11-14,2,4,0,0,11/14/2012_Milwaukee_Indiana,3,Milwaukee,1,4,0,1,4,Indiana,Jeff Ayres,99,0,85,5,0,0,349
2,6,4,0,2012-11-14,6,12,2,2,11/14/2012_Milwaukee_Indiana,0,Indiana,1,16,1,0,3,Milwaukee,Brandon Jennings,85,1,99,25,1,1,1721
0,2,3,0,2012-11-14,6,15,4,4,11/14/2012_Milwaukee_Indiana,0,Indiana,2,16,2,1,3,Milwaukee,Monta Ellis,85,1,99,24,1,1,1661
0,0,1,0,2012-11-14,2,9,1,2,11/14/2012_Milwaukee_Indiana,1,Indiana,1,5,1,0,4,Milwaukee,Ersan Ilyasova,85,1,99,29,1,1,1306
0,0,2,0,2012-11-14,4,5,3,4,11/14/2012_Milwaukee_Indiana,0,Indiana,2,11,0,1,4,Milwaukee,Tobias Harris,85,1,99,19,1,1,1205
0,0,1,3,2012-11-14,5,7,4,4,11/14/2012_Milwaukee_Indiana,1,Indiana,4,14,1,1,6,Milwaukee,Samuel Dalembert,85,1,99,31,1,1,1105
0,0,10,0,2012-11-14,3,7,3,3,11/14/2012_Milwaukee_Indiana,2,Indiana,2,9,3,0,6,Milwaukee,Beno Udrih,85,0,99,-6,1,1,1631
1,6,0,0,2012-11-14,2,9,0,0,11/14/2012_Milwaukee_Indiana,0,Indiana,3,5,0,1,3,Milwaukee,Mike Dunleavy,85,0,99,6,1,1,1416
0,0,2,2,2012-11-14,4,6,1,4,11/14/2012_Milwaukee_Indiana,4,Indiana,4,9,1,0,5,Milwaukee,Larry Sanders,85,0,99,-9,1,1,1312
0,0,0,0,2012-11-14,1,6,2,2,11/14/2012_Milwaukee_Indiana,4,Indiana,1,4,2,0,7,Milwaukee,Ekpe Udoh,85,0,99,-6,1,1,1168
0,2,1,0,2012-11-14,0,4,0,0,11/14/2012_Milwaukee_Indiana,0,Indiana,0,0,0,1,0,Milwaukee,Marquis Daniels,85,0,99,-15,1,1,748
0,0,0,2,2012-11-14,5,8,0,0,11/14/2012_Milwaukee_Indiana,1,Indiana,1,10,0,0,1,Milwaukee,John Henson,85,0,99,-10,1,1,450
0,0,0,1,2012-11-14,0,0,0,0,11/14/2012_Milwaukee_Indiana,1,Indiana,0,0,0,0,4,Milwaukee,Joel Przybilla,85,0,99,-9,1,1,406
0,0,0,0,2012-11-14,0,3,0,0,11/14/2012_Milwaukee_Indiana,0,Indiana,1,0,0,1,0,Milwaukee,Doron Lamb,85,0,99,-9,1,1,272
1,3,5,1,2012-11-14,9,19,3,3,11/14/2012_Minnesota_Charlotte,0,Minnesota,3,22,4,5,4,Charlotte,Kemba Walker,87,1,89,4,0,1,2719
0,2,2,4,2012-11-14,5,12,2,2,11/14/2012_Minnesota_Charlotte,4,Minnesota,5,12,1,0,15,Charlotte,Byron Mullens,87,1,89,-11,0,1,2014
0,0,0,2,2012-11-14,3,6,0,0,11/14/2012_Minnesota_Charlotte,2,Minnesota,4,6,0,3,4,Charlotte,Brendan Haywood,87,1,89,-7,0,1,1591
1,3,0,0,2012-11-14,3,7,0,2,11/14/2012_Minnesota_Charlotte,0,Minnesota,3,7,0,2,1,Charlotte,Jeffery Taylor,87,1,89,-3,0,1,1528
0,0,2,0,2012-11-14,1,4,0,0,11/14/2012_Minnesota_Charlotte,1,Minnesota,3,2,0,2,2,Charlotte,Michael Kidd-Gilchrist,87,1,89,-5,0,1,1017
0,5,4,0,2012-11-14,8,20,2,5,11/14/2012_Minnesota_Charlotte,1,Minnesota,0,18,2,0,6,Charlotte,Ramon Sessions,87,0,89,2,0,1,1929
2,3,2,0,2012-11-14,3,7,0,0,11/14/2012_Minnesota_Charlotte,1,Minnesota,0,8,3,0,3,Charlotte,Reggie Williams,87,0,89,10,0,1,1279
0,0,0,2,2012-11-14,2,2,0,0,11/14/2012_Minnesota_Charlotte,0,Minnesota,2,4,0,1,4,Charlotte,Bismack Biyombo,87,0,89,16,0,1,1094
0,0,0,3,2012-11-14,4,6,2,2,11/14/2012_Minnesota_Charlotte,0,Minnesota,5,10,1,2,4,Charlotte,Tyrus Thomas,87,0,89,6,0,1,1061
0,0,0,0,2012-11-14,0,1,0,0,11/14/2012_Minnesota_Charlotte,0,Minnesota,1,0,0,0,0,Charlotte,Cory Higgins,87,0,89,-2,0,1,168
3,3,2,2,2012-11-14,9,12,5,9,11/14/2012_Minnesota_Charlotte,3,Charlotte,1,26,1,5,12,Minnesota,Andrei Kirilenko,89,1,87,8,1,0,2651
1,6,10,0,2012-11-14,6,16,3,5,11/14/2012_Minnesota_Charlotte,2,Charlotte,3,16,2,0,5,Minnesota,Luke Ridnour,89,1,87,0,1,0,2230
0,5,3,0,2012-11-14,3,12,4,6,11/14/2012_Minnesota_Charlotte,2,Charlotte,2,10,1,0,4,Minnesota,Malcolm Lee,89,1,87,-2,1,0,2122
0,1,2,1,2012-11-14,3,12,4,7,11/14/2012_Minnesota_Charlotte,3,Charlotte,1,10,0,2,9,Minnesota,Derrick Williams,89,1,87,-6,1,0,1394
0,0,0,2,2012-11-14,0,6,1,4,11/14/2012_Minnesota_Charlotte,1,Charlotte,2,1,1,3,7,Minnesota,Greg Stiemsma,89,1,87,0,1,0,1291
0,0,1,3,2012-11-14,4,9,0,0,11/14/2012_Minnesota_Charlotte,2,Charlotte,2,8,1,1,7,Minnesota,Dante Cunningham,89,0,87,0,1,0,1709
1,3,2,0,2012-11-14,5,10,2,2,11/14/2012_Minnesota_Charlotte,2,Charlotte,0,13,0,5,2,Minnesota,Alexey Shved,89,0,87,-2,1,0,1408
0,0,0,3,2012-11-14,1,2,1,4,11/14/2012_Minnesota_Charlotte,4,Charlotte,3,3,1,1,7,Minnesota,Lou Amundson,89,0,87,2,1,0,1366
0,1,0,0,2012-11-14,0,2,0,0,11/14/2012_Minnesota_Charlotte,0,Charlotte,0,0,0,0,0,Minnesota,Will Conroy,89,0,87,-10,1,0,229
0,0,2,2,2012-11-14,6,14,2,4,11/14/2012_Oklahoma City_Memphis,1,Oklahoma City,4,14,2,0,6,Memphis,Marc Gasol,97,1,107,9,0,1,2661
2,3,5,0,2012-11-14,12,21,2,2,11/14/2012_Oklahoma City_Memphis,2,Oklahoma City,3,28,0,2,6,Memphis,Rudy Gay,97,1,107,7,0,1,2551
0,0,0,1,2012-11-14,8,14,4,4,11/14/2012_Oklahoma City_Memphis,3,Oklahoma City,3,20,2,2,11,Memphis,Zach Randolph,97,1,107,-2,0,1,2180
0,2,7,0,2012-11-14,4,12,0,0,11/14/2012_Oklahoma City_Memphis,2,Oklahoma City,1,8,0,2,5,Memphis,Mike Conley,97,1,107,-1,0,1,2098
