,3P,3PA,AST,BLK,FG,FGA,FT,FTA,ORB,PF,PTS,STL,TOV,TRB,is_Home,Team_Win,Team,opp_3P,opp_3PA,opp_AST,opp_BLK,opp_FG,opp_FGA,opp_FT,opp_FTA,opp_PTS,opp_ORB,opp_STL,opp_PF,opp_TOV,opponent,Game_Id
407,4.0,24.0,23.0,4.0,36.0,86.0,17.0,25.0,16.0,19.0,93.0,5.0,15.0,51.0,1,0,Boston,12.0,38.0,20.0,4.0,38.0,84.0,11.0,14.0,99.0,6.0,5.0,21.0,11.0,Minnesota,11/21/2016_Minnesota_Boston
408,7.0,31.0,17.0,6.0,34.0,88.0,19.0,28.0,21.0,22.0,94.0,7.0,13.0,50.0,0,0,Philadelphia,11.0,26.0,21.0,5.0,37.0,78.0,16.0,20.0,101.0,7.0,8.0,25.0,14.0,Miami,11/21/2016_Philadelphia_Miami
409,11.0,26.0,21.0,5.0,37.0,78.0,16.0,20.0,7.0,25.0,101.0,8.0,14.0,40.0,1,1,Miami,7.0,31.0,17.0,6.0,34.0,88.0,19.0,28.0,94.0,21.0,7.0,22.0,13.0,Philadelphia,11/21/2016_Philadelphia_Miami
410,8.0,27.0,16.0,3.0,35.0,74.0,13.0,20.0,10.0,23.0,91.0,10.0,17.0,40.0,0,0,San Antonio,8.0,20.0,24.0,1.0,35.0,75.0,18.0,25.0,96.0,8.0,9.0,18.0,13.0,Dallas,11/21/2016_San Antonio_Dallas
411,8.0,20.0,24.0,1.0,35.0,75.0,18.0,25.0,8.0,18.0,96.0,9.0,13.0,39.0,1,1,Dallas,8.0,27.0,16.0,3.0,35.0,74.0,13.0,20.0,91.0,10.0,10.0,23.0,17.0,San Antonio,11/21/2016_San Antonio_Dallas
412,11.0,27.0,22.0,7.0,39.0,91.0,12.0,15.0,13.0,24.0,101.0,3.0,21.0,52.0,0,0,Washington,10.0,28.0,25.0,4.0,37.0,91.0,22.0,34.0,106.0,14.0,8.0,19.0,11.0,Phoenix,11/21/2016_Washington_Phoenix
413,10.0,28.0,25.0,4.0,37.0,91.0,22.0,34.0,14.0,19.0,106.0,8.0,11.0,45.0,1,1,Phoenix,11.0,27.0,22.0,7.0,39.0,91.0,12.0,15.0,101.0,13.0,3.0,24.0,21.0,Washington,11/21/2016_Washington_Phoenix
414,11.0,25.0,29.0,9.0,45.0,86.0,11.0,12.0,5.0,16.0,112.0,11.0,9.0,40.0,0,1,Atlanta,10.0,29.0,22.0,6.0,39.0,85.0,6.0,10.0,94.0,6.0,5.0,15.0,15.0,New Orleans,11/22/2016_Atlanta_New Orleans
415,10.0,29.0,22.0,6.0,39.0,85.0,6.0,10.0,6.0,15.0,94.0,5.0,15.0,40.0,1,0,New Orleans,11.0,25.0,29.0,9.0,45.0,86.0,11.0,12.0,112.0,5.0,11.0,16.0,9.0,Atlanta,11/22/2016_Atlanta_New Orleans
416,6.0,18.0,22.0,11.0,43.0,95.0,15.0,18.0,10.0,18.0,107.0,6.0,6.0,48.0,0,0,Denver,10.0,22.0,26.0,6.0,43.0,100.0,14.0,17.0,110.0,17.0,5.0,14.0,10.0,Chicago,11/22/2016_Denver_Chicago
417,10.0,22.0,26.0,6.0,43.0,100.0,14.0,17.0,17.0,14.0,110.0,5.0,10.0,55.0,1,1,Chicago,6.0,18.0,22.0,11.0,43.0,95.0,15.0,18.0,107.0,10.0,6.0,18.0,6.0,Denver,11/22/2016_Denver_Chicago
418,11.0,27.0,29.0,6.0,45.0,92.0,8.0,11.0,11.0,14.0,109.0,11.0,15.0,40.0,0,0,LA Lakers,14.0,27.0,25.0,7.0,42.0,83.0,13.0,16.0,111.0,6.0,8.0,17.0,17.0,Oklahoma City,11/22/2016_LA Lakers_Oklahoma City
419,14.0,27.0,25.0,7.0,42.0,83.0,13.0,16.0,6.0,17.0,111.0,8.0,17.0,35.0,1,1,Oklahoma City,11.0,27.0,29.0,6.0,45.0,92.0,8.0,11.0,109.0,11.0,11.0,14.0,15.0,LA Lakers,11/22/2016_LA Lakers_Oklahoma City
420,6.0,22.0,18.0,5.0,38.0,86.0,21.0,26.0,11.0,13.0,103.0,5.0,16.0,44.0,0,0,New York,9.0,29.0,26.0,5.0,45.0,96.0,8.0,8.0,107.0,10.0,8.0,23.0,13.0,Portland,11/22/2016_New York_Portland
421,9.0,29.0,26.0,5.0,45.0,96.0,8.0,8.0,10.0,23.0,107.0,8.0,13.0,43.0,1,1,Portland,6.0,22.0,18.0,5.0,38.0,86.0,21.0,26.0,103.0,11.0,5.0,13.0,16.0,New York,11/22/2016_New York_Portland
422,15.0,38.0,26.0,6.0,45.0,98.0,6.0,8.0,12.0,22.0,111.0,13.0,13.0,51.0,0,1,Brooklyn,10.0,31.0,18.0,7.0,34.0,86.0,14.0,22.0,92.0,9.0,7.0,12.0,19.0,Boston,11/23/2016_Brooklyn_Boston
423,10.0,31.0,18.0,7.0,34.0,86.0,14.0,22.0,9.0,12.0,92.0,7.0,19.0,45.0,1,0,Boston,15.0,38.0,26.0,6.0,45.0,98.0,6.0,8.0,111.0,12.0,13.0,22.0,13.0,Brooklyn,11/23/2016_Brooklyn_Boston
424,13.0,31.0,28.0,8.0,44.0,86.0,18.0,20.0,8.0,18.0,119.0,9.0,9.0,34.0,0,1,Charlotte,11.0,20.0,30.0,3.0,45.0,89.0,13.0,18.0,114.0,12.0,3.0,16.0,15.0,San Antonio,11/23/2016_Charlotte_San Antonio
425,11.0,20.0,30.0,3.0,45.0,89.0,13.0,18.0,12.0,16.0,114.0,3.0,15.0,44.0,1,0,San Antonio,13.0,31.0,28.0,8.0,44.0,86.0,18.0,20.0,119.0,8.0,9.0,18.0,9.0,Charlotte,11/23/2016_Charlotte_San Antonio
426,13.0,29.0,27.0,6.0,47.0,90.0,18.0,19.0,9.0,23.0,125.0,6.0,9.0,38.0,0,0,Cleveland,21.0,36.0,30.0,4.0,48.0,90.0,20.0,27.0,137.0,9.0,6.0,15.0,10.0,Portland,11/23/2016_Cleveland_Portland
427,21.0,36.0,30.0,4.0,48.0,90.0,20.0,27.0,9.0,15.0,137.0,6.0,10.0,41.0,1,1,Portland,13.0,29.0,27.0,6.0,47.0,90.0,18.0,19.0,125.0,9.0,6.0,23.0,9.0,Cleveland,11/23/2016_Cleveland_Portland
428,15.0,32.0,26.0,4.0,43.0,85.0,23.0,31.0,6.0,17.0,124.0,11.0,9.0,43.0,0,1,Dallas,11.0,24.0,23.0,3.0,38.0,84.0,17.0,18.0,104.0,10.0,7.0,24.0,16.0,LA Clippers,11/23/2016_Dallas_LA Clippers
429,11.0,24.0,23.0,3.0,38.0,84.0,17.0,18.0,10.0,24.0,104.0,7.0,16.0,44.0,1,0,LA Clippers,15.0,32.0,26.0,4.0,43.0,85.0,23.0,31.0,124.0,6.0,11.0,17.0,9.0,Dallas,11/23/2016_Dallas_LA Clippers
430,7.0,26.0,19.0,4.0,27.0,75.0,23.0,30.0,7.0,22.0,84.0,5.0,14.0,37.0,0,0,Detroit,6.0,19.0,22.0,7.0,40.0,81.0,21.0,25.0,107.0,10.0,8.0,19.0,13.0,Miami,11/23/2016_Detroit_Miami
431,6.0,19.0,22.0,7.0,40.0,81.0,21.0,25.0,10.0,19.0,107.0,8.0,13.0,49.0,1,1,Miami,7.0,26.0,19.0,4.0,27.0,75.0,23.0,30.0,84.0,7.0,5.0,22.0,14.0,Detroit,11/23/2016_Detroit_Miami
432,8.0,20.0,22.0,1.0,40.0,93.0,18.0,22.0,7.0,25.0,106.0,5.0,11.0,37.0,0,0,Golden State,19.0,36.0,47.0,5.0,53.0,86.0,24.0,35.0,149.0,6.0,7.0,20.0,10.0,LA Lakers,11/23/2016_Golden State_LA Lakers
433,19.0,36.0,47.0,5.0,53.0,86.0,24.0,35.0,6.0,20.0,149.0,7.0,10.0,48.0,1,1,LA Lakers,8.0,20.0,22.0,1.0,40.0,93.0,18.0,22.0,106.0,7.0,5.0,25.0,11.0,Golden State,11/23/2016_Golden State_LA Lakers
434,12.0,23.0,28.0,7.0,43.0,88.0,17.0,21.0,15.0,15.0,115.0,14.0,14.0,38.0,0,1,Houston,14.0,42.0,29.0,7.0,38.0,78.0,12.0,12.0,102.0,11.0,6.0,22.0,26.0,Toronto,11/23/2016_Houston_Toronto
435,14.0,42.0,29.0,7.0,38.0,78.0,12.0,12.0,11.0,22.0,102.0,6.0,26.0,39.0,1,0,Toronto,12.0,23.0,28.0,7.0,43.0,88.0,17.0,21.0,115.0,15.0,14.0,15.0,14.0,Houston,11/23/2016_Houston_Toronto
436,5.0,20.0,17.0,7.0,36.0,85.0,19.0,22.0,17.0,18.0,96.0,11.0,21.0,56.0,0,1,Indiana,7.0,27.0,16.0,5.0,34.0,84.0,10.0,14.0,85.0,7.0,15.0,20.0,18.0,Atlanta,11/23/2016_Indiana_Atlanta
437,7.0,27.0,16.0,5.0,34.0,84.0,10.0,14.0,7.0,20.0,85.0,15.0,18.0,37.0,1,0,Atlanta,5.0,20.0,17.0,7.0,36.0,85.0,19.0,22.0,96.0,17.0,11.0,18.0,21.0,Indiana,11/23/2016_Indiana_Atlanta
438,3.0,17.0,23.0,3.0,33.0,86.0,27.0,33.0,8.0,19.0,96.0,12.0,17.0,41.0,0,0,New Orleans,9.0,24.0,27.0,6.0,45.0,83.0,18.0,23.0,117.0,4.0,10.0,21.0,17.0,Minnesota,11/23/2016_New Orleans_Minnesota
439,9.0,24.0,27.0,6.0,45.0,83.0,18.0,23.0,4.0,21.0,117.0,10.0,17.0,45.0,1,1,Minnesota,3.0,17.0,23.0,3.0,33.0,86.0,27.0,33.0,96.0,8.0,12.0,19.0,17.0,New Orleans,11/23/2016_New Orleans_Minnesota
440,9.0,22.0,15.0,7.0,33.0,73.0,17.0,22.0,6.0,20.0,92.0,6.0,17.0,44.0,0,1,Orlando,7.0,25.0,17.0,8.0,33.0,91.0,14.0,23.0,87.0,11.0,9.0,19.0,11.0,Phoenix,11/23/2016_Orlando_Phoenix
441,7.0,25.0,17.0,8.0,33.0,91.0,14.0,23.0,11.0,19.0,87.0,9.0,11.0,44.0,1,0,Phoenix,9.0,22.0,15.0,7.0,33.0,73.0,17.0,22.0,92.0,6.0,6.0,20.0,17.0,Orlando,11/23/2016_Orlando_Phoenix
442,10.0,29.0,24.0,9.0,38.0,99.0,18.0,24.0,9.0,28.0,104.0,13.0,15.0,46.0,0,1,Philadelphia,12.0,36.0,24.0,10.0,35.0,93.0,17.0,23.0,99.0,8.0,9.0,32.0,26.0,Memphis,11/23/2016_Philadelphia_Memphis
443,12.0,36.0,24.0,10.0,35.0,93.0,17.0,23.0,8.0,32.0,99.0,9.0,26.0,56.0,1,0,Memphis,10.0,29.0,24.0,9.0,38.0,99.0,18.0,24.0,104.0,9.0,13.0,28.0,15.0,Philadelphia,11/23/2016_Philadelphia_Memphis
444,7.0,25.0,18.0,7.0,32.0,76.0,30.0,38.0,5.0,21.0,101.0,7.0,9.0,38.0,0,0,Sacramento,12.0,28.0,26.0,1.0,44.0,94.0,16.0,17.0,116.0,11.0,4.0,23.0,11.0,Oklahoma City,11/23/2016_Sacramento_Oklahoma City
445,12.0,28.0,26.0,1.0,44.0,94.0,16.0,17.0,11.0,23.0,116.0,4.0,11.0,46.0,1,1,Oklahoma City,7.0,25.0,18.0,7.0,32.0,76.0,30.0,38.0,101.0,5.0,7.0,21.0,9.0,Sacramento,11/23/2016_Sacramento_Oklahoma City
446,9.0,27.0,14.0,5.0,28.0,88.0,18.0,31.0,14.0,22.0,83.0,5.0,10.0,49.0,0,0,Utah,8.0,26.0,19.0,3.0,39.0,79.0,22.0,31.0,108.0,4.0,4.0,25.0,14.0,Denver,11/23/2016_Utah_Denver
447,8.0,26.0,19.0,3.0,39.0,79.0,22.0,31.0,4.0,25.0,108.0,4.0,14.0,51.0,1,1,Denver,9.0,27.0,14.0,5.0,28.0,88.0,18.0,31.0,83.0,14.0,5.0,22.0,10.0,Utah,11/23/2016_Utah_Denver
448,11.0,24.0,24.0,8.0,38.0,81.0,22.0,25.0,13.0,12.0,109.0,4.0,16.0,45.0,0,1,Boston,12.0,34.0,32.0,4.0,42.0,91.0,7.0,9.0,103.0,8.0,8.0,21.0,10.0,San Antonio,11/25/2016_Boston_San Antonio
449,12.0,34.0,32.0,4.0,42.0,91.0,7.0,9.0,8.0,21.0,103.0,8.0,10.0,36.0,1,0,San Antonio,11.0,24.0,24.0,8.0,38.0,81.0,22.0,25.0,109.0,13.0,4.0,12.0,16.0,Boston,11/25/2016_Boston_San Antonio
450,8.0,35.0,29.0,4.0,37.0,91.0,8.0,12.0,11.0,21.0,90.0,5.0,13.0,39.0,0,0,Cleveland,20.0,43.0,30.0,3.0,43.0,85.0,22.0,24.0,128.0,9.0,9.0,16.0,14.0,Dallas,11/25/2016_Cleveland_Dallas
451,20.0,43.0,30.0,3.0,43.0,85.0,22.0,24.0,9.0,16.0,128.0,9.0,14.0,47.0,1,1,Dallas,8.0,35.0,29.0,4.0,37.0,91.0,8.0,12.0,90.0,11.0,5.0,21.0,13.0,Cleveland,11/25/2016_Cleveland_Dallas
452,13.0,26.0,29.0,4.0,48.0,95.0,23.0,29.0,7.0,21.0,132.0,11.0,13.0,40.0,0,1,Denver,12.0,34.0,34.0,7.0,48.0,101.0,21.0,27.0,129.0,13.0,10.0,21.0,16.0,Oklahoma City,11/25/2016_Denver_Oklahoma City
453,12.0,34.0,34.0,7.0,48.0,101.0,21.0,27.0,13.0,21.0,129.0,10.0,16.0,51.0,1,0,Oklahoma City,13.0,26.0,29.0,4.0,48.0,95.0,23.0,29.0,132.0,7.0,11.0,21.0,13.0,Denver,11/25/2016_Denver_Oklahoma City
454,7.0,21.0,26.0,6.0,35.0,73.0,20.0,26.0,6.0,16.0,97.0,4.0,14.0,32.0,0,0,Detroit,9.0,19.0,26.0,0.0,47.0,90.0,5.0,7.0,108.0,9.0,7.0,22.0,10.0,LA Clippers,11/25/2016_Detroit_LA Clippers
455,9.0,19.0,26.0,0.0,47.0,90.0,5.0,7.0,9.0,22.0,108.0,7.0,10.0,42.0,1,1,LA Clippers,7.0,21.0,26.0,6.0,35.0,73.0,20.0,26.0,97.0,6.0,4.0,16.0,14.0,Detroit,11/25/2016_Detroit_LA Clippers
456,11.0,34.0,24.0,4.0,36.0,79.0,14.0,23.0,9.0,17.0,97.0,8.0,19.0,38.0,0,0,Indiana,11.0,26.0,25.0,5.0,48.0,87.0,11.0,16.0,118.0,9.0,11.0,19.0,14.0,Brooklyn,11/25/2016_Indiana_Brooklyn
457,11.0,26.0,25.0,5.0,48.0,87.0,11.0,16.0,9.0,19.0,118.0,11.0,14.0,47.0,1,1,Brooklyn,11.0,34.0,24.0,4.0,36.0,79.0,14.0,23.0,97.0,9.0,8.0,17.0,19.0,Indiana,11/25/2016_Indiana_Brooklyn
458,11.0,28.0,31.0,10.0,43.0,83.0,12.0,17.0,4.0,21.0,109.0,10.0,17.0,44.0,0,1,LA Lakers,5.0,22.0,20.0,3.0,32.0,90.0,16.0,23.0,85.0,14.0,12.0,16.0,18.0,Golden State,11/25/2016_LA Lakers_Golden State
459,5.0,22.0,20.0,3.0,32.0,90.0,16.0,23.0,14.0,16.0,85.0,12.0,18.0,45.0,1,0,Golden State,11.0,28.0,31.0,10.0,43.0,83.0,12.0,17.0,109.0,4.0,10.0,21.0,17.0,LA Lakers,11/25/2016_LA Lakers_Golden State
460,12.0,31.0,17.0,8.0,33.0,85.0,12.0,18.0,10.0,21.0,90.0,8.0,8.0,44.0,0,1,Memphis,4.0,19.0,14.0,14.0,29.0,82.0,19.0,23.0,81.0,16.0,3.0,16.0,17.0,Miami,11/25/2016_Memphis_Miami
461,4.0,19.0,14.0,14.0,29.0,82.0,19.0,23.0,16.0,16.0,81.0,3.0,17.0,51.0,1,0,Miami,12.0,31.0,17.0,8.0,33.0,85.0,12.0,18.0,90.0,10.0,8.0,21.0,8.0,Memphis,11/25/2016_Memphis_Miami
462,14.0,32.0,18.0,5.0,38.0,82.0,15.0,19.0,11.0,17.0,105.0,3.0,9.0,38.0,0,1,Milwaukee,12.0,29.0,26.0,2.0,40.0,79.0,7.0,12.0,99.0,7.0,4.0,19.0,11.0,Toronto,11/25/2016_Milwaukee_Toronto
463,12.0,29.0,26.0,2.0,40.0,79.0,7.0,12.0,7.0,19.0,99.0,4.0,11.0,38.0,1,0,Toronto,14.0,32.0,18.0,5.0,38.0,82.0,15.0,19.0,105.0,11.0,3.0,17.0,9.0,Milwaukee,11/25/2016_Milwaukee_Toronto
464,8.0,29.0,25.0,4.0,43.0,93.0,17.0,27.0,10.0,14.0,111.0,6.0,13.0,46.0,0,0,New York,11.0,28.0,26.0,8.0,45.0,97.0,12.0,13.0,113.0,13.0,9.0,21.0,16.0,Charlotte,11/25/2016_New York_Charlotte
465,11.0,28.0,26.0,8.0,45.0,97.0,12.0,13.0,13.0,21.0,113.0,9.0,16.0,55.0,1,1,Charlotte,8.0,29.0,25.0,4.0,43.0,93.0,17.0,27.0,111.0,10.0,6.0,14.0,13.0,New York,11/25/2016_New York_Charlotte
466,6.0,29.0,26.0,4.0,40.0,88.0,8.0,10.0,7.0,17.0,94.0,10.0,11.0,37.0,0,1,Orlando,7.0,23.0,18.0,7.0,35.0,80.0,14.0,20.0,91.0,14.0,5.0,16.0,19.0,Washington,11/25/2016_Orlando_Washington
467,7.0,23.0,18.0,7.0,35.0,80.0,14.0,20.0,14.0,16.0,91.0,5.0,19.0,49.0,1,0,Washington,6.0,29.0,26.0,4.0,40.0,88.0,8.0,10.0,94.0,7.0,10.0,17.0,11.0,Orlando,11/25/2016_Orlando_Washington
468,6.0,21.0,24.0,5.0,40.0,90.0,19.0,26.0,11.0,17.0,105.0,10.0,12.0,51.0,0,1,Philadelphia,9.0,22.0,18.0,8.0,31.0,78.0,18.0,22.0,89.0,8.0,7.0,21.0,19.0,Chicago,11/25/2016_Philadelphia_Chicago
469,9.0,22.0,18.0,8.0,31.0,78.0,18.0,22.0,8.0,21.0,89.0,7.0,19.0,48.0,1,0,Chicago,6.0,21.0,24.0,5.0,40.0,90.0,19.0,26.0,105.0,11.0,10.0,17.0,12.0,Philadelphia,11/25/2016_Philadelphia_Chicago
470,7.0,22.0,16.0,8.0,34.0,85.0,23.0,25.0,11.0,27.0,98.0,15.0,17.0,39.0,0,1,Phoenix,6.0,26.0,17.0,6.0,32.0,79.0,15.0,21.0,85.0,12.0,11.0,26.0,25.0,Minnesota,11/25/2016_Phoenix_Minnesota
471,6.0,26.0,17.0,6.0,32.0,79.0,15.0,21.0,12.0,26.0,85.0,11.0,25.0,48.0,1,0,Minnesota,7.0,22.0,16.0,8.0,34.0,85.0,23.0,25.0,98.0,11.0,15.0,27.0,17.0,Phoenix,11/25/2016_Phoenix_Minnesota
472,13.0,23.0,20.0,8.0,36.0,76.0,19.0,29.0,2.0,14.0,104.0,3.0,14.0,34.0,0,0,Portland,12.0,32.0,30.0,5.0,47.0,100.0,13.0,17.0,119.0,12.0,7.0,20.0,11.0,New Orleans,11/25/2016_Portland_New Orleans
473,12.0,32.0,30.0,5.0,47.0,100.0,13.0,17.0,12.0,20.0,119.0,7.0,11.0,52.0,1,1,New Orleans,13.0,23.0,20.0,8.0,36.0,76.0,19.0,29.0,104.0,2.0,3.0,14.0,14.0,Portland,11/25/2016_Portland_New Orleans
474,21.0,50.0,27.0,2.0,40.0,85.0,16.0,20.0,8.0,19.0,117.0,8.0,14.0,42.0,0,1,Sacramento,9.0,32.0,24.0,6.0,39.0,80.0,17.0,21.0,104.0,4.0,7.0,18.0,14.0,Houston,11/25/2016_Sacramento_Houston
475,9.0,32.0,24.0,6.0,39.0,80.0,17.0,21.0,4.0,18.0,104.0,7.0,14.0,37.0,1,0,Houston,21.0,50.0,27.0,2.0,40.0,85.0,16.0,20.0,117.0,8.0,8.0,19.0,14.0,Sacramento,11/25/2016_Sacramento_Houston
476,8.0,25.0,11.0,4.0,26.0,83.0,8.0,12.0,6.0,16.0,68.0,8.0,14.0,40.0,0,0,Utah,10.0,34.0,17.0,9.0,35.0,80.0,15.0,18.0,95.0,9.0,9.0,16.0,16.0,Atlanta,11/25/2016_Utah_Atlanta
477,10.0,34.0,17.0,9.0,35.0,80.0,15.0,18.0,9.0,16.0,95.0,9.0,16.0,55.0,1,1,Atlanta,8.0,25.0,11.0,4.0,26.0,83.0,8.0,12.0,68.0,6.0,8.0,16.0,14.0,Utah,11/25/2016_Utah_Atlanta
478,12.0,32.0,26.0,6.0,37.0,98.0,16.0,20.0,10.0,27.0,102.0,9.0,8.0,46.0,0,0,Charlotte,8.0,22.0,16.0,9.0,35.0,80.0,29.0,42.0,107.0,10.0,3.0,14.0,10.0,New York,11/26/2016_Charlotte_New York
479,8.0,22.0,16.0,9.0,35.0,80.0,29.0,42.0,10.0,14.0,107.0,3.0,10.0,52.0,1,1,New York,12.0,32.0,26.0,6.0,37.0,98.0,16.0,20.0,102.0,10.0,9.0,27.0,8.0,Charlotte,11/26/2016_Charlotte_New York
480,10.0,35.0,22.0,3.0,41.0,89.0,10.0,12.0,8.0,15.0,102.0,8.0,13.0,32.0,0,0,Golden State,11.0,22.0,25.0,8.0,45.0,81.0,14.0,17.0,115.0,12.0,9.0,14.0,18.0,Minnesota,11/26/2016_Golden State_Minnesota
481,11.0,22.0,25.0,8.0,45.0,81.0,14.0,17.0,12.0,14.0,115.0,9.0,18.0,45.0,1,1,Minnesota,10.0,35.0,22.0,3.0,41.0,89.0,10.0,12.0,102.0,8.0,8.0,15.0,13.0,Golden State,11/26/2016_Golden State_Minnesota
482,9.0,25.0,23.0,5.0,37.0,73.0,27.0,33.0,2.0,19.0,110.0,5.0,6.0,34.0,0,1,Miami,11.0,31.0,18.0,6.0,40.0,81.0,16.0,24.0,107.0,8.0,3.0,21.0,9.0,Memphis,11/26/2016_Miami_Memphis
483,11.0,31.0,18.0,6.0,40.0,81.0,16.0,24.0,8.0,21.0,107.0,3.0,9.0,39.0,1,0,Memphis,9.0,25.0,23.0,5.0,37.0,73.0,27.0,33.0,110.0,2.0,5.0,19.0,6.0,Miami,11/26/2016_Miami_Memphis
484,1.0,19.0,11.0,1.0,37.0,82.0,13.0,17.0,6.0,20.0,88.0,7.0,8.0,32.0,0,0,Oklahoma City,8.0,23.0,23.0,3.0,42.0,83.0,14.0,26.0,106.0,10.0,4.0,16.0,10.0,Detroit,11/26/2016_Oklahoma City_Detroit
485,8.0,23.0,23.0,3.0,42.0,83.0,14.0,26.0,10.0,16.0,106.0,4.0,10.0,43.0,1,1,Detroit,1.0,19.0,11.0,1.0,37.0,82.0,13.0,17.0,88.0,6.0,7.0,20.0,8.0,Oklahoma City,11/26/2016_Oklahoma City_Detroit
486,9.0,24.0,22.0,6.0,40.0,75.0,23.0,29.0,6.0,17.0,112.0,7.0,14.0,38.0,0,1,Washington,6.0,22.0,21.0,1.0,42.0,88.0,10.0,14.0,100.0,12.0,11.0,26.0,12.0,San Antonio,11/26/2016_Washington_San Antonio
487,6.0,22.0,21.0,1.0,42.0,88.0,10.0,14.0,12.0,26.0,100.0,11.0,12.0,40.0,1,0,San Antonio,9.0,24.0,22.0,6.0,40.0,75.0,23.0,29.0,112.0,6.0,7.0,17.0,14.0,Washington,11/26/2016_Washington_San Antonio
488,13.0,23.0,24.0,3.0,46.0,86.0,17.0,22.0,9.0,12.0,122.0,11.0,13.0,45.0,0,1,Brooklyn,16.0,40.0,19.0,1.0,38.0,87.0,13.0,14.0,105.0,9.0,7.0,21.0,15.0,Sacramento,11/27/2016_Brooklyn_Sacramento
489,16.0,40.0,19.0,1.0,38.0,87.0,13.0,14.0,9.0,21.0,105.0,7.0,15.0,42.0,1,0,Sacramento,13.0,23.0,24.0,3.0,46.0,86.0,17.0,22.0,122.0,9.0,11.0,12.0,13.0,Brooklyn,11/27/2016_Brooklyn_Sacramento
490,5.0,20.0,17.0,3.0,30.0,77.0,16.0,18.0,10.0,19.0,81.0,8.0,13.0,42.0,0,0,Dallas,10.0,27.0,19.0,3.0,32.0,77.0,17.0,20.0,91.0,11.0,7.0,18.0,12.0,New Orleans,11/27/2016_Dallas_New Orleans
491,10.0,27.0,19.0,3.0,32.0,77.0,17.0,20.0,11.0,18.0,91.0,7.0,12.0,46.0,1,1,New Orleans,5.0,20.0,17.0,3.0,30.0,77.0,16.0,18.0,81.0,10.0,8.0,19.0,13.0,Dallas,11/27/2016_Dallas_New Orleans
492,4.0,24.0,11.0,4.0,22.0,70.0,22.0,27.0,6.0,13.0,70.0,9.0,20.0,40.0,0,0,Indiana,5.0,19.0,26.0,4.0,40.0,92.0,6.0,7.0,91.0,13.0,8.0,21.0,13.0,LA Clippers,11/27/2016_Indiana_LA Clippers
493,5.0,19.0,26.0,4.0,40.0,92.0,6.0,7.0,13.0,21.0,91.0,8.0,13.0,52.0,1,1,LA Clippers,4.0,24.0,11.0,4.0,22.0,70.0,22.0,27.0,70.0,6.0,9.0,13.0,20.0,Indiana,11/27/2016_Indiana_LA Clippers
494,12.0,35.0,25.0,6.0,39.0,88.0,4.0,10.0,7.0,19.0,94.0,5.0,12.0,38.0,0,0,LA Lakers,8.0,20.0,20.0,2.0,42.0,95.0,17.0,20.0,109.0,15.0,7.0,15.0,9.0,Atlanta,11/27/2016_LA Lakers_Atlanta
495,8.0,20.0,20.0,2.0,42.0,95.0,17.0,20.0,15.0,15.0,109.0,7.0,9.0,53.0,1,1,Atlanta,12.0,35.0,25.0,6.0,39.0,88.0,4.0,10.0,94.0,7.0,5.0,19.0,12.0,LA Lakers,11/27/2016_LA Lakers_Atlanta
496,8.0,24.0,24.0,6.0,41.0,86.0,14.0,20.0,10.0,16.0,104.0,6.0,11.0,53.0,0,1,Orlando,7.0,28.0,24.0,5.0,38.0,92.0,13.0,17.0,96.0,10.0,6.0,17.0,7.0,Milwaukee,11/27/2016_Orlando_Milwaukee
497,7.0,28.0,24.0,5.0,38.0,92.0,13.0,17.0,10.0,17.0,96.0,6.0,7.0,46.0,1,0,Milwaukee,8.0,24.0,24.0,6.0,41.0,86.0,14.0,20.0,104.0,10.0,6.0,16.0,11.0,Orlando,11/27/2016_Orlando_Milwaukee
498,12.0,40.0,19.0,3.0,38.0,92.0,24.0,28.0,14.0,14.0,112.0,5.0,9.0,46.0,0,1,Philadelphia,15.0,34.0,29.0,5.0,43.0,92.0,7.0,10.0,108.0,13.0,5.0,24.0,16.0,Cleveland,11/27/2016_Philadelphia_Cleveland
499,15.0,34.0,29.0,5.0,43.0,92.0,7.0,10.0,13.0,24.0,108.0,5.0,16.0,50.0,1,0,Cleveland,12.0,40.0,19.0,3.0,38.0,92.0,24.0,28.0,112.0,14.0,5.0,14.0,9.0,Philadelphia,11/27/2016_Philadelphia_Cleveland
500,13.0,29.0,21.0,1.0,39.0,89.0,29.0,32.0,10.0,25.0,120.0,5.0,12.0,49.0,0,1,Phoenix,11.0,25.0,11.0,7.0,36.0,89.0,31.0,36.0,114.0,9.0,5.0,24.0,11.0,Denver,11/27/2016_Phoenix_Denver
501,11.0,25.0,11.0,7.0,36.0,89.0,31.0,36.0,9.0,24.0,114.0,5.0,11.0,46.0,1,0,Denver,13.0,29.0,21.0,1.0,39.0,89.0,29.0,32.0,120.0,10.0,5.0,25.0,12.0,Phoenix,11/27/2016_Phoenix_Denver
502,17.0,36.0,26.0,8.0,46.0,82.0,21.0,28.0,7.0,23.0,130.0,7.0,11.0,36.0,0,1,Portland,12.0,33.0,24.0,2.0,40.0,83.0,22.0,29.0,114.0,8.0,7.0,24.0,14.0,Houston,11/27/2016_Portland_Houston
